pool_row,asset,tf,tp_mode,search_score,search_pf,n_trades,split,is_pass_500,is_days_500,is_pass_750,is_days_750,is_pass_1000,is_days_1000,is_pass_1250,is_days_1250,is_pass_1500,is_days_1500,best_risk,is_pass,is_days_med,is_cohorts,oos_pass,oos_fail,oos_days_med,oos_days_p90,oos_cohorts,full_pass,full_days_med,target_raised%,capped%,avg_contracts
7528,MCL,5min,reversal_to_open,35.4647,5.3,4285,2024-04-29,75.9,16,67.9,15,67.4,15,64.7,15,64.2,11,500,75.9,16,187,79.4,19.0,17,30,126,77.3,16,80.8,7.7,22.9
17866,MCL,5min,opposite_level,35.4603,5.671,2506,2024-04-29,93.0,17,86.6,15,82.4,15,72.2,12,71.7,12,500,93.0,17,187,92.1,6.3,17,33,126,92.7,17,90.4,1.6,15.0
15074,MCL,5min,opposite_level,35.3242,6.689,1529,2024-04-29,84.5,44,74.9,44,71.7,39,70.1,43,69.5,39,500,84.5,44,187,77.8,19.0,36,74,126,81.8,39,85.6,15.1,22.6
20826,MCL,5min,reversal_to_open,34.5143,5.269,3663,2024-04-29,78.1,17,72.7,16,70.6,16,67.9,16,66.8,15,500,78.1,17,187,84.9,13.5,17,25,126,80.8,17,85.0,15.9,27.3
15904,MCL,5min,reversal_to_open,34.0555,5.655,3698,2024-04-29,77.0,18,72.2,17,71.7,17,70.1,15,70.1,15,500,77.0,18,187,76.2,22.2,18,43,126,76.7,18,82.1,37.1,34.9
17270,MCL,5min,reversal_to_open,33.9441,4.981,3592,2024-04-29,75.4,17,70.1,16,69.0,16,68.4,15,68.4,15,500,75.4,17,187,80.2,19.0,17,44,126,77.3,17,81.2,48.5,38.4
16654,MCL,5min,opposite_level,33.7206,5.629,1235,2024-04-29,97.9,17,89.3,16,87.7,16,82.4,15,82.4,12,500,97.9,17,187,91.3,6.3,17,33,126,95.2,17,92.3,9.1,24.4
4510,MCL,3min,reversal_to_open,33.6283,5.982,1118,2024-04-29,96.3,46,85.6,39,81.8,37,77.0,36,76.5,33,500,96.3,46,187,88.9,5.6,47,85,126,93.3,46,83.1,0.6,13.5
21226,MCL,5min,reversal_to_open,33.5728,4.846,5102,2024-04-29,83.4,15,74.9,12,71.7,12,66.8,12,66.8,12,500,83.4,15,187,85.7,12.7,17,31,126,84.3,15,84.7,6.1,21.4
11854,MCL,5min,reversal_to_open,33.3639,5.663,3644,2024-04-29,96.8,12,92.0,12,87.7,12,83.4,11,82.4,11,500,96.8,12,187,95.2,3.2,15,30,126,96.2,15,90.4,8.0,20.4
3290,MCL,5min,reversal_to_open,33.0606,6.697,1153,2024-04-29,98.9,19,95.7,18,93.0,18,88.2,18,88.8,17,500,98.9,19,187,96.8,1.6,24,50,125,98.1,24,84.0,3.8,21.0
20460,MCL,5min,reversal_to_open,32.7663,4.904,2382,2024-04-29,83.4,18,74.3,17,71.7,16,66.3,16,66.3,16,500,83.4,18,187,87.3,11.1,17,29,126,85.0,18,88.5,11.2,25.4
21526,MCL,5min,reversal_to_open,32.7006,8.817,622,2024-04-29,100.0,60,94.1,50,93.0,50,84.9,50,82.3,50,500,100.0,60,186,92.0,0.0,61,129,125,96.8,61,85.9,0.0,14.0
9170,MCL,5min,reversal_to_open,32.6821,5.031,2472,2024-04-29,86.6,19,76.5,17,74.3,16,66.8,16,69.0,16,500,86.6,19,187,89.7,7.9,19,32,126,87.9,19,90.1,10.0,25.1
9770,MCL,3min,reversal_to_open,32.5086,5.286,3793,2024-04-29,80.7,23,71.7,22,67.9,18,64.7,17,63.1,17,500,80.7,23,187,87.3,10.3,23,45,126,83.4,23,85.6,1.7,14.6
15362,MCL,5min,reversal_to_open,32.4904,5.438,4091,2024-04-29,92.0,17,87.2,16,83.4,15,79.1,15,78.6,15,500,92.0,17,187,95.2,2.4,17,33,126,93.3,17,85.6,0.0,10.4
12688,MCL,5min,reversal_to_open,32.4067,4.578,3661,2024-04-29,66.8,23,61.5,22,61.5,22,60.4,22,62.0,22,500,66.8,23,187,70.6,27.8,18,44,126,68.4,23,78.0,44.5,37.8
9832,MCL,5min,reversal_to_open,32.4046,5.215,3610,2024-04-29,73.8,18,71.1,16,70.6,16,70.1,16,70.6,16,500,73.8,18,187,75.4,23.0,18,36,126,74.4,18,83.7,39.8,35.4
4606,MCL,3min,reversal_to_open,32.248,4.429,6058,2024-04-29,74.9,18,68.4,18,64.7,18,61.0,18,59.4,17,500,74.9,18,187,76.2,22.2,19,45,126,75.4,19,81.2,7.5,21.0
13336,MCL,5min,opposite_level,32.2471,6.124,1234,2024-04-29,100.0,18,95.7,17,94.1,16,91.4,15,90.4,15,500,100.0,18,187,95.2,0.0,23,58,126,98.1,22,87.2,12.4,22.2
4618,MCL,3min,opposite_level,32.2146,4.33,5919,2024-04-29,72.7,15,63.1,12,61.5,12,59.4,12,59.4,12,500,72.7,15,187,73.8,25.4,12,32,126,73.2,15,78.0,4.6,20.1
1946,MCL,3min,reversal_to_open,32.0054,4.412,6124,2024-04-29,66.3,16,59.4,12,58.3,12,57.2,12,57.8,12,500,66.3,16,187,69.8,28.6,17,33,126,67.7,16,74.4,17.0,28.1
18696,MCL,5min,reversal_to_open,31.9624,4.925,3799,2024-04-29,79.1,18,74.3,17,71.1,16,70.6,16,70.1,16,500,79.1,18,187,74.6,23.0,18,37,126,77.3,18,82.4,51.7,38.9
1758,MCL,3min,opposite_level,31.9316,4.58,5165,2024-04-29,75.4,16,69.5,16,66.8,16,62.0,16,62.6,16,500,75.4,16,187,72.2,26.2,16,33,126,74.1,16,77.6,22.8,30.1
1796,MCL,5min,reversal_to_open,31.7874,4.935,3636,2024-04-29,80.2,19,75.9,18,74.3,18,73.8,17,73.8,17,500,80.2,19,187,81.0,17.5,19,40,126,80.5,19,85.6,50.7,38.8
1098,MCL,5min,reversal_to_open,31.6347,5.051,3536,2024-04-29,91.4,15,81.3,12,77.5,12,72.2,11,71.1,11,500,91.4,15,187,89.7,8.7,12,24,126,90.7,15,89.1,2.7,19.6
19162,MCL,5min,reversal_to_open,31.6129,5.097,3606,2024-04-29,72.7,17,70.1,16,69.0,16,69.0,16,68.4,16,500,72.7,17,187,81.0,16.7,16,38,126,76.0,16,81.2,56.1,40.2
16722,MCL,3min,reversal_to_open,31.6126,5.836,2885,2024-04-29,81.8,30,72.2,25,71.7,25,66.8,25,66.8,24,500,81.8,30,187,85.6,12.0,29,149,125,83.3,29,81.7,0.3,14.3
2262,MCL,3min,reversal_to_open,31.4793,4.586,3545,2024-04-29,73.8,24,67.4,19,61.5,18,55.6,17,56.7,17,500,73.8,24,187,74.6,23.0,22,45,126,74.1,22,79.2,3.6,19.9
15318,MCL,5min,opposite_level,31.437,4.832,3575,2024-04-29,79.7,17,74.3,15,71.1,12,66.8,12,66.8,12,500,79.7,17,187,80.2,19.0,15,31,126,79.9,17,85.0,12.9,25.8
11344,MCL,3min,reversal_to_open,31.385,4.613,3696,2024-04-29,78.1,18,71.1,18,68.4,17,65.2,16,65.2,16,500,78.1,18,187,77.8,20.6,17,32,126,78.0,18,83.1,20.2,29.6
1536,MCL,5min,opposite_level,31.3004,4.681,4303,2024-04-29,72.2,15,69.0,12,67.4,12,66.3,11,66.8,11,500,72.2,15,187,74.6,23.8,12,32,126,73.2,15,78.9,46.2,38.2
12594,MCL,5min,reversal_to_open,30.9931,4.525,4572,2024-04-29,74.9,16,70.6,15,69.0,12,67.9,12,68.4,15,500,74.9,16,187,78.6,20.6,17,36,126,76.4,16,79.6,25.9,31.4
11364,MCL,5min,opposite_level,30.9037,6.153,3198,2024-04-29,85.6,18,81.8,16,77.0,16,73.3,15,70.6,15,500,85.6,18,187,87.3,11.1,18,40,126,86.3,18,85.9,3.6,16.4
11142,MCL,5min,opposite_level,30.8898,4.645,4402,2024-04-29,84.5,16,77.0,12,73.8,11,71.7,11,71.1,11,500,84.5,16,187,84.1,13.5,15,38,126,84.3,15,85.9,13.6,19.4
9450,MCL,3min,opposite_level,30.806,4.874,4532,2024-04-29,80.7,15,70.1,12,66.3,11,62.0,11,62.0,10,500,80.7,15,187,75.4,23.0,15,32,126,78.6,15,81.8,9.3,22.7
18662,MCL,5min,reversal_to_open,30.7378,5.101,2460,2024-04-29,88.8,23,82.9,19,82.4,18,76.5,17,77.0,17,500,88.8,23,187,86.5,11.9,18,32,126,87.9,19,90.4,27.2,31.8
20544,MCL,5min,reversal_to_open,30.6827,4.856,3415,2024-04-29,91.4,16,85.0,12,83.4,12,81.3,12,80.7,12,500,91.4,16,187,88.9,8.7,16,31,126,90.4,16,92.0,29.1,31.4
11972,MCL,5min,reversal_to_open,30.577,5.517,2185,2024-04-29,93.0,17,89.8,17,88.2,15,78.6,15,78.6,15,500,93.0,17,187,91.3,6.3,15,29,126,92.3,17,86.9,5.4,21.1
21836,MCL,5min,opposite_level,30.5756,4.548,3451,2024-04-29,79.1,18,70.1,17,58.8,15,55.6,15,57.2,17,500,79.1,18,187,84.1,13.5,17,40,126,81.2,18,85.0,3.0,18.0
20286,MCL,5min,reversal_to_open,30.3678,4.639,6234,2024-04-29,72.7,12,66.3,11,65.2,10,65.8,10,65.8,10,500,72.7,12,187,82.5,15.9,15,26,126,76.7,12,80.2,25.9,31.3
13654,MCL,3min,reversal_to_open,30.3645,5.008,3597,2024-04-29,86.1,23,79.1,19,74.9,17,71.1,16,70.1,16,500,86.1,23,187,81.7,17.5,17,37,126,84.3,22,88.5,13.2,20.4
5870,MCL,5min,opposite_level,30.0514,5.388,1212,2024-04-29,92.0,22,89.8,19,87.7,17,84.5,16,84.0,16,500,92.0,22,187,88.1,10.3,22,36,126,90.4,22,94.6,29.8,33.0
6544,MCL,5min,opposite_level,29.9532,4.523,2409,2024-04-29,79.7,19,73.8,17,71.1,17,65.2,16,64.7,16,500,79.7,19,187,81.0,16.7,22,38,126,80.2,19,86.9,19.5,29.5
9258,MCL,5min,reversal_to_open,29.9501,6.75,1136,2024-04-29,100.0,24,94.7,22,94.1,22,89.8,18,89.3,17,500,100.0,24,187,96.8,0.0,23,39,126,98.7,23,76.7,2.3,17.9
20464,MCL,5min,reversal_to_open,29.9265,4.323,3415,2024-04-29,77.0,18,65.8,16,63.1,16,61.0,16,61.5,16,500,77.0,18,187,79.4,18.3,17,30,126,78.0,17,80.8,11.8,26.0
10958,MCL,5min,opposite_level,29.7958,4.685,3004,2024-04-29,73.8,23,66.8,22,66.3,19,64.2,22,63.6,16,500,73.8,23,187,73.8,25.4,22,57,126,73.8,22,72.2,0.8,14.5
14230,MCL,5min,reversal_to_open,29.7878,5.631,2169,2024-04-29,94.1,17,87.7,15,85.0,15,81.3,15,81.3,12,500,94.1,17,187,93.7,4.8,16,38,126,93.9,16,89.1,10.9,23.6
20706,MCL,3min,reversal_to_open,29.6025,4.368,6118,2024-04-29,74.3,17,65.2,16,63.6,12,62.0,12,61.0,16,500,74.3,17,187,69.8,28.6,19,37,126,72.5,17,78.3,20.5,29.0
17030,MCL,5min,opposite_level,29.574,4.377,6151,2024-04-29,63.1,15,59.4,12,58.3,12,57.2,11,56.1,11,500,63.1,15,187,60.3,38.9,12,33,126,62.0,12,69.0,26.9,31.6
14396,MCL,5min,opposite_level,29.5675,4.237,3614,2024-04-29,80.2,19,70.1,17,61.5,15,55.6,15,56.1,12,500,80.2,19,187,75.4,23.0,16,40,126,78.3,17,81.5,1.6,15.5
6192,MCL,3min,reversal_to_open,29.5541,4.561,2449,2024-04-29,81.3,19,73.8,17,73.3,16,69.5,16,69.0,16,500,81.3,19,187,78.6,19.8,19,37,126,80.2,19,85.9,23.3,30.5
20938,MCL,5min,reversal_to_open,29.5012,4.599,5372,2024-04-29,70.1,17,62.0,15,61.0,15,57.8,15,58.3,15,500,70.1,17,187,73.8,24.6,19,38,126,71.6,18,77.3,18.0,28.6
11426,MCL,5min,reversal_to_open,29.4976,4.937,1245,2024-04-29,93.0,46,88.2,44,84.5,40,78.6,39,74.9,37,500,93.0,46,187,78.6,14.3,61,113,126,87.2,51,70.3,0.0,12.0
6852,MCL,5min,opposite_level,29.4424,4.839,5688,2024-04-29,86.6,10,77.0,10,73.8,10,67.4,9,65.8,9,500,86.6,10,187,86.5,12.7,11,24,126,86.6,11,88.5,1.4,18.0
17550,MCL,5min,opposite_level,29.3883,6.19,1203,2024-04-29,97.9,23,96.3,19,94.7,18,89.8,16,89.8,15,500,97.9,23,187,96.8,0.8,25,51,126,97.4,23,66.8,9.3,16.9
15776,MCL,5min,reversal_to_open,29.3759,6.534,982,2024-04-29,100.0,32,99.5,29,99.5,25,98.4,24,96.8,23,500,100.0,32,187,93.7,0.0,38,57,126,97.4,36,50.5,0.3,11.4
4944,MCL,5min,reversal_to_open,29.3742,4.145,3710,2024-04-29,67.9,22,65.2,17,63.6,17,63.1,17,62.6,17,500,67.9,22,187,73.0,24.6,22,36,126,70.0,22,76.4,48.2,38.9
21338,MCL,5min,reversal_to_open,29.3699,4.341,3698,2024-04-29,69.0,19,67.4,18,66.3,18,64.7,17,65.2,17,500,69.0,19,187,60.3,37.3,19,43,126,65.5,19,74.4,37.1,36.0
1168,MCL,5min,opposite_level,29.1405,4.825,1538,2024-04-29,97.9,18,92.5,16,89.3,16,82.9,15,82.9,12,500,97.9,18,187,96.8,0.8,18,36,126,97.4,18,81.5,1.8,16.8
7040,MCL,3min,reversal_to_open,29.1338,5.156,2677,2024-04-29,82.9,24,72.2,24,71.1,24,66.3,24,65.8,24,500,82.9,24,187,72.2,24.6,38,80,126,78.6,30,83.1,1.1,16.3
21162,MCL,5min,reversal_to_open,29.091,4.853,3037,2024-04-29,88.2,15,85.6,12,84.5,12,77.0,11,77.0,11,500,88.2,15,187,90.5,8.7,15,32,126,89.1,15,90.1,11.4,24.3
19208,MCL,5min,reversal_to_open,29.076,7.291,1513,2024-04-29,77.0,43,70.1,40,64.2,39,61.5,39,62.6,39,500,77.0,43,187,84.9,11.1,43,79,126,80.2,43,86.6,14.0,23.5
16158,MCL,3min,reversal_to_open,29.0514,4.186,2873,2024-04-29,64.7,36,58.3,31,53.5,31,50.8,29,50.3,26,500,64.7,36,187,65.1,31.7,46,82,126,64.9,38,74.4,4.9,19.1
14856,MCL,5min,opposite_level,28.9805,4.832,2970,2024-04-29,81.8,29,72.7,29,69.5,26,63.6,25,65.8,25,500,81.8,29,187,74.6,19.8,25,60,126,78.9,29,86.6,5.0,14.9
17438,MCL,3min,reversal_to_open,28.9685,4.029,3557,2024-04-29,66.3,36,59.4,32,55.6,29,50.3,26,50.3,25,500,66.3,36,187,62.7,34.1,38,96,126,64.9,36,72.5,5.3,17.9
16310,MCL,3min,reversal_to_open,28.8926,4.046,5396,2024-04-29,69.0,19,58.8,16,56.7,16,55.1,15,54.0,15,500,69.0,19,187,63.5,35.7,22,45,126,66.8,19,73.2,18.2,28.2
22666,MCL,3min,reversal_to_open,28.8846,4.916,2080,2024-04-29,74.9,31,64.7,30,62.0,30,57.8,26,57.2,29,500,74.9,31,187,77.8,20.6,40,75,126,76.0,36,78.3,10.9,24.4
1920,MCL,3min,reversal_to_open,28.8389,3.984,3514,2024-04-29,70.1,25,59.9,24,59.4,24,56.1,23,56.1,23,500,70.1,25,187,73.8,23.8,26,46,126,71.6,26,79.2,15.7,28.2
2128,MCL,5min,opposite_level,28.7839,6.926,1863,2024-04-29,81.3,44,76.5,39,73.8,37,71.7,36,72.7,33,500,81.3,44,187,71.4,24.6,36,72,126,77.3,39,83.4,10.7,20.1
19664,MCL,5min,reversal_to_open,28.7516,7.703,1823,2024-04-29,74.9,47,70.6,43,68.4,46,67.4,43,66.8,38,500,74.9,47,187,81.0,14.3,47,88,126,77.3,47,82.4,13.6,22.5
9290,MCL,3min,reversal_to_open,28.7446,4.33,1878,2024-04-29,88.2,31,79.6,30,75.8,30,68.3,30,66.1,30,500,88.2,31,186,83.3,14.3,33,74,126,86.2,32,88.5,1.8,17.1
11962,MCL,5min,reversal_to_open,28.6331,5.668,1984,2024-04-29,80.7,40,74.3,39,69.0,37,66.3,37,67.9,37,500,80.7,40,187,80.2,17.5,45,87,126,80.5,45,87.5,5.1,15.9
14598,MCL,5min,reversal_to_open,28.4859,4.073,6781,2024-04-29,77.5,12,68.4,11,68.4,11,66.3,11,66.3,11,500,77.5,12,187,82.5,16.7,12,24,126,79.6,12,78.9,3.3,19.6
22846,MCL,3min,opposite_level,28.4781,5.137,1238,2024-04-29,93.0,24,87.2,22,85.0,22,86.1,18,82.9,18,500,93.0,24,187,87.3,7.1,24,46,126,90.7,24,94.6,30.3,34.2
22234,MCL,5min,reversal_to_open,28.4014,3.232,14992,2024-04-29,63.6,11,52.9,11,49.7,11,49.2,11,49.2,11,500,63.6,11,187,64.3,34.1,11,19,126,63.9,11,70.3,12.8,25.9
20040,MCL,3min,reversal_to_open,28.4013,4.88,2326,2024-04-29,81.8,24,74.3,22,74.3,19,71.1,19,71.1,19,500,81.8,24,187,77.0,20.6,19,43,126,79.9,22,86.6,32.4,34.2
1036,MCL,5min,reversal_to_open,28.3503,5.418,1141,2024-04-29,97.3,26,93.0,25,90.4,23,89.8,22,89.3,22,500,97.3,26,187,97.6,0.0,29,64,126,97.4,29,86.6,10.7,24.2
17292,MCL,5min,opposite_level,28.3375,4.592,1166,2024-04-29,94.1,29,86.1,24,80.7,22,77.0,17,77.5,17,500,94.1,29,187,91.3,1.6,22,37,126,93.0,24,89.1,7.9,21.3
16812,MCL,5min,reversal_to_open,28.3229,7.096,674,2024-04-29,100.0,50,95.7,43,93.6,38,91.4,37,90.4,36,500,100.0,50,187,88.1,0.0,74,136,126,95.2,59,64.2,0.4,14.4
22450,MCL,5min,opposite_level,28.2553,4.429,2569,2024-04-29,73.3,30,62.0,29,56.1,25,53.5,24,53.5,23,500,73.3,30,187,60.3,35.7,23,50,126,68.1,29,75.1,6.0,20.3
15240,MCL,3min,reversal_to_open,28.2101,5.043,2437,2024-04-29,90.4,19,80.7,16,77.0,16,66.3,15,66.3,15,500,90.4,19,187,84.9,13.5,19,43,126,88.2,19,87.2,4.2,18.4
3338,MCL,5min,opposite_level,28.1492,4.767,3397,2024-04-29,76.5,17,71.7,16,72.2,16,71.1,16,70.6,16,500,76.5,17,187,73.8,24.6,16,38,126,75.4,17,80.2,56.0,40.1
10924,MCL,5min,opposite_level,28.1368,4.588,3694,2024-04-29,70.6,18,64.2,17,61.5,17,60.4,17,59.9,17,500,70.6,18,187,72.2,26.2,17,36,126,71.2,18,77.0,28.5,32.7
4436,MCL,5min,opposite_level,28.1077,4.574,3709,2024-04-29,67.9,22,61.0,19,59.4,19,59.9,19,59.9,19,500,67.9,22,187,61.9,35.7,19,44,126,65.5,19,70.6,51.7,40.0
14074,MCL,5min,opposite_level,28.1005,4.725,2384,2024-04-29,78.6,19,72.2,17,69.5,17,65.8,17,65.2,17,500,78.6,19,187,79.4,19.0,19,38,126,78.9,19,85.9,18.4,28.8
7862,MCL,5min,opposite_level,28.0789,5.429,1464,2024-04-29,85.6,38,80.2,33,79.7,31,69.5,30,70.1,29,500,85.6,38,187,88.1,7.1,32,59,126,86.6,36,89.5,13.0,21.9
10670,MCL,3min,reversal_to_open,27.985,4.651,1637,2024-04-29,84.0,38,76.5,37,72.7,32,66.8,30,65.2,30,500,84.0,38,187,77.0,19.0,45,85,126,81.2,43,84.7,3.6,17.5
11444,MCL,5min,opposite_level,27.985,5.061,1243,2024-04-29,88.8,24,86.1,23,85.0,22,84.0,18,84.0,18,500,88.8,24,187,86.5,9.5,23,43,126,87.9,23,91.1,47.2,38.5
10736,MCL,5min,opposite_level,27.9356,7.342,1186,2024-04-29,85.6,47,78.6,44,75.4,40,73.8,39,72.7,36,500,85.6,47,187,89.7,7.1,38,75,126,87.2,43,92.3,18.7,26.1
3944,MCL,5min,opposite_level,27.9069,3.928,4583,2024-04-29,62.6,18,54.0,17,54.0,16,55.1,17,55.1,16,500,62.6,18,187,69.0,30.2,17,32,126,65.2,17,71.2,40.9,36.9
9950,MCL,5min,opposite_level,27.9051,5.063,1258,2024-04-29,86.1,38,78.1,36,73.8,33,63.1,31,64.7,30,500,86.1,38,187,85.7,11.9,30,65,126,85.9,33,87.5,6.2,19.4
16448,MCL,5min,reversal_to_open,27.8927,4.328,4184,2024-04-29,84.5,16,75.4,16,71.1,15,64.2,15,64.7,15,500,84.5,16,187,81.7,16.7,15,40,126,83.4,16,84.7,4.4,21.1
9584,MCL,3min,reversal_to_open,27.8714,4.842,919,2024-04-29,93.6,38,89.3,33,84.0,31,77.0,29,75.4,26,500,93.6,38,187,86.5,8.7,43,75,126,90.7,39,81.5,2.6,16.6
5028,MCL,3min,reversal_to_open,27.8537,4.244,3634,2024-04-29,71.7,24,66.8,23,65.8,19,65.2,19,66.3,19,500,71.7,24,187,69.8,27.8,19,46,126,70.9,24,80.5,44.4,37.9
14634,MCL,5min,reversal_to_open,27.8305,4.541,3634,2024-04-29,82.4,17,75.4,17,70.1,15,69.0,15,68.4,15,500,82.4,17,187,80.2,18.3,18,45,126,81.5,17,86.3,29.5,32.9
9002,MCL,3min,reversal_to_open,27.7224,5.022,1228,2024-04-29,94.7,24,91.4,19,87.2,18,84.5,18,85.0,17,500,94.7,24,187,96.8,0.8,25,43,126,95.5,25,84.0,3.2,18.5
11626,MCL,5min,reversal_to_open,27.707,4.498,1865,2024-04-29,62.6,57,55.6,50,53.5,50,49.2,50,49.2,50,500,62.6,57,187,59.5,36.5,50,131,126,61.3,53,70.9,7.2,22.2
9682,MCL,3min,reversal_to_open,27.6062,4.135,5086,2024-04-29,69.5,19,65.8,18,64.2,18,63.6,17,63.6,17,500,69.5,19,187,66.7,31.7,24,46,126,68.4,19,74.8,49.7,39.2
3810,MCL,5min,reversal_to_open,27.5791,7.139,1099,2024-04-29,98.4,25,96.8,23,95.2,19,93.6,19,90.4,18,500,98.4,25,187,94.4,2.4,24,39,126,96.8,24,78.9,2.3,17.9
22168,MCL,5min,reversal_to_open,27.5652,5.369,1138,2024-04-29,85.0,54,78.6,44,74.9,37,71.7,37,71.7,36,500,85.0,54,187,74.6,18.3,50,102,126,80.8,53,85.6,5.4,14.8
22766,MCL,5min,reversal_to_open,27.5482,5.275,825,2024-04-29,93.0,37,89.3,30,88.8,30,85.6,29,82.4,26,500,93.0,37,187,96.8,0.8,36,64,126,94.6,36,84.3,3.3,18.2
16086,MCL,5min,reversal_to_open,27.5022,4.478,2742,2024-04-29,86.6,17,76.5,16,70.6,15,67.4,15,67.4,15,500,86.6,17,187,85.7,13.5,16,29,126,86.3,16,85.3,3.9,22.5
7186,MCL,5min,reversal_to_open,27.4289,4.921,1240,2024-04-29,88.2,99,77.5,99,74.3,93,70.1,99,65.2,94,500,88.2,99,187,65.6,8.8,109,170,125,79.2,103,86.9,0.0,11.8
15540,MCL,5min,opposite_level,27.3234,4.905,3195,2024-04-29,81.8,19,75.4,17,70.6,17,66.8,17,65.8,17,500,81.8,19,187,83.3,14.3,17,46,126,82.4,18,80.2,1.9,14.4
640,MCL,3min,reversal_to_open,27.2706,4.996,992,2024-04-29,99.5,58,91.4,46,86.6,44,79.1,40,74.9,39,500,99.5,58,187,80.2,0.0,51,85,126,91.7,53,80.8,1.1,12.2
2298,MCL,3min,reversal_to_open,27.2615,4.004,5969,2024-04-29,69.5,16,60.4,16,59.4,15,54.5,15,52.9,12,500,69.5,16,187,73.0,26.2,16,39,126,70.9,16,75.7,1.9,17.0
4946,MCL,5min,reversal_to_open,27.1339,3.651,6018,2024-04-29,57.8,18,52.9,17,51.3,17,50.8,15,51.3,15,500,57.8,18,187,55.6,42.1,17,45,126,56.9,17,63.9,42.0,37.8
