asset,entry_timeframe,atr_window,include_secondary_levels,include_session_levels,allow_level_rearm,confirmation_mode,close_beyond_lookback_bars,wick_atr_mult,reversal_lookback_bars,reversal_requires_close,bos_lookback_bars,bos_mode,bos_confirm_atr_mult,require_rsi_confirm,rsi_period,rsi_mode,rsi_ob,rsi_os,sl_atr_buffer_mult,sl_extend_to_next_level,sl_extend_check_atr_mult,tp_mode,rr,session_start_minutes,session_end_minutes,max_trades_per_day,skip_weekday,n_trades,win_rate_pct,profit_factor,total_r,expectancy_r,max_dd_r,eod_frac,avg_profit_factor,min_profit_factor,periods_evaluated,periods_passed,consistency,calmar,score,period_pfs
MNQ,5min,20,True,True,True,immediate_break,1,0.75,5,True,5,fractal,0.2,False,21,cross_50,65,20,0.2,True,1.5,fixed_rr,2.0,570,690,1,3,713,30.43,0.713,-153.35,-0.2151,161.48,0.0533,0.725,0.456,5,0,0.0,-0.95,0.0,"[0.792, 0.456, 0.882, 0.768, 0.725]"
6E,3min,14,False,True,True,immediate_break,3,0.75,13,False,3,raw_wick,0.5,False,14,cross_50,75,20,0.3,True,1.5,fixed_rr,2.0,420,660,1,1,719,46.04,0.9,-58.13,-0.0808,62.3,0.0111,0.919,0.738,5,2,0.4,-0.933,1.9422,"[0.779, 0.738, 1.167, 1.133, 0.778]"
MNQ,5min,20,False,True,False,immediate_break,5,1.0,5,True,3,fractal,0.5,False,21,cross_50,75,20,0.75,True,0.5,fixed_rr,3.0,300,960,1,3,741,40.49,1.8,383.91,0.5181,16.77,0.0108,1.807,1.588,5,5,1.0,22.893,10.4956,"[1.706, 2.048, 1.704, 1.588, 1.989]"
FDXM,3min,30,False,False,True,close_beyond,2,0.5,2,False,13,fractal,0.3,False,14,overbought_oversold,80,30,0.2,True,2.0,reversal_to_open,1.25,420,630,999,-1,1194,32.66,2.039,1264.78,1.0593,49.41,0.0511,2.148,1.425,5,5,1.0,25.598,10.0974,"[3.254, 1.899, 1.95, 2.21, 1.425]"
FDXM,3min,20,False,False,True,close_beyond,2,0.75,13,False,30,raw_wick,0.5,False,7,cross_50,75,25,0.1,False,0.5,opposite_level,1.5,180,630,999,-1,2828,22.7,0.65,-1342.8,-0.4748,1345.51,0.0407,0.656,0.437,5,1,0.2,-0.998,0.6946,"[0.439, 0.437, 1.103, 0.814, 0.487]"
MNQ,5min,30,True,False,True,close_beyond,3,1.0,13,False,13,fractal,0.3,False,21,overbought_oversold,65,35,0.75,False,1.5,fixed_rr,2.5,570,750,2,1,1029,30.42,0.902,-71.48,-0.0695,110.46,0.1118,0.908,0.749,5,1,0.2,-0.647,1.0392,"[1.087, 0.749, 0.888, 0.91, 0.904]"
6E,3min,30,True,True,True,reversal_cross_back,1,0.5,20,True,5,raw_wick,0.3,False,14,overbought_oversold,80,35,1.0,False,0.5,opposite_level,4.0,300,750,3,0,2171,53.2,2.564,1766.83,0.8138,31.97,0.1147,2.572,2.261,5,5,1.0,55.265,17.3722,"[2.519, 2.557, 2.261, 3.112, 2.41]"
MNQ,5min,14,True,True,False,reversal_cross_back,3,1.0,1,False,13,raw_wick,0.0,True,7,overbought_oversold,65,20,0.75,False,2.0,fixed_rr,4.0,420,780,999,3,1628,29.18,1.202,239.96,0.1474,59.56,0.1333,1.2,1.065,5,5,1.0,4.029,7.8764,"[1.115, 1.257, 1.425, 1.139, 1.065]"
6E,3min,14,True,False,True,break_of_structure,1,0.75,1,False,3,raw_wick,0.0,False,7,cross_50,65,25,0.1,False,1.5,opposite_level,1.5,180,780,5,-1,2378,37.26,1.77,1330.85,0.5597,53.54,0.1783,1.792,1.33,5,5,1.0,24.857,10.34,"[1.736, 2.439, 1.505, 1.95, 1.33]"
FDXM,3min,14,False,True,False,immediate_break,1,1.5,3,True,5,raw_wick,0.5,True,7,overbought_oversold,65,35,0.1,False,2.0,opposite_level,1.5,180,780,1,1,593,17.71,2.373,1106.58,1.8661,79.31,0.0202,2.501,0.858,5,4,0.8,13.953,4.384,"[5.342, 1.161, 2.949, 2.194, 0.858]"
MNQ,3min,20,False,True,False,immediate_break,3,2.0,2,False,5,fractal,0.3,False,14,cross_50,70,30,0.1,False,1.0,opposite_level,1.5,570,750,2,2,1346,19.69,0.706,-375.91,-0.2793,457.53,0.0215,0.707,0.501,5,1,0.2,-0.822,0.722,"[1.024, 0.501, 0.749, 0.536, 0.725]"
MNQ,5min,30,True,False,True,close_beyond,2,1.0,8,True,8,raw_wick,0.2,False,21,overbought_oversold,75,30,0.5,False,2.0,reversal_to_open,2.0,420,960,999,1,4083,31.33,1.36,1085.18,0.2658,91.72,0.0571,1.373,1.081,5,5,1.0,11.831,8.9883,"[1.219, 1.434, 1.081, 1.946, 1.184]"
6E,5min,30,True,True,False,immediate_break,2,1.5,20,False,3,fractal,0.0,False,7,overbought_oversold,65,20,0.5,True,2.0,opposite_level,2.5,420,660,5,-1,3049,51.23,2.888,3174.79,1.0413,46.34,0.2027,2.871,2.449,5,5,1.0,68.511,19.6481,"[2.824, 2.599, 2.449, 3.399, 3.084]"
FDXM,3min,30,False,False,False,reversal_cross_back,5,0.75,13,True,30,fractal,0.0,False,14,cross_50,70,35,0.75,False,1.5,reversal_to_open,1.5,420,900,5,1,377,51.99,1.512,87.8,0.2329,13.0,0.0849,1.523,1.284,5,5,1.0,6.754,7.6204,"[1.704, 1.599, 1.402, 1.627, 1.284]"
MNQ,3min,30,True,False,True,close_beyond,5,0.75,5,False,20,raw_wick,0.2,False,21,cross_50,75,35,0.3,False,1.5,opposite_level,2.0,180,780,2,0,1275,12.08,1.562,783.57,0.6146,137.92,0.0502,1.567,1.106,5,5,1.0,5.681,7.9095,"[1.746, 1.922, 1.262, 1.106, 1.797]"
6E,5min,14,True,True,True,close_beyond,1,0.5,1,True,3,fractal,0.3,True,7,overbought_oversold,75,20,0.1,False,1.0,fixed_rr,2.5,420,900,999,-1,1496,30.21,0.47,-970.88,-0.649,970.32,0.0201,0.487,0.338,5,0,0.0,-1.001,0.0,"[0.432, 0.459, 0.638, 0.566, 0.338]"
FDXM,3min,30,True,True,True,reversal_cross_back,3,0.75,8,True,20,raw_wick,0.2,True,21,cross_50,65,35,0.3,False,0.5,fixed_rr,1.0,180,750,3,1,1013,61.9,1.408,161.28,0.1592,16.68,0.0661,1.451,0.992,5,4,0.8,9.669,5.493,"[1.565, 1.414, 1.676, 1.61, 0.992]"
6E,5min,14,True,True,True,immediate_break,2,0.5,5,True,8,fractal,0.3,True,7,overbought_oversold,75,30,0.75,False,1.5,fixed_rr,3.0,420,960,2,0,1179,35.11,1.163,143.97,0.1221,46.56,0.084,1.17,1.064,5,5,1.0,3.092,7.526,"[1.131, 1.088, 1.064, 1.5, 1.066]"
FDXM,5min,30,False,False,False,reversal_cross_back,3,1.5,2,False,3,fractal,0.0,False,7,overbought_oversold,65,20,0.75,True,1.0,reversal_to_open,4.0,300,840,999,2,410,50.24,1.938,194.01,0.4732,9.25,0.0561,1.937,1.657,5,5,1.0,20.974,9.9728,"[1.657, 2.021, 2.124, 1.996, 1.889]"
FDXM,5min,30,True,True,True,close_beyond,2,1.0,2,False,20,raw_wick,0.2,False,7,cross_50,75,25,0.5,True,2.0,fixed_rr,4.0,420,690,2,4,1363,50.55,2.689,1233.51,0.905,21.98,0.248,2.706,2.299,5,5,1.0,56.12,16.5946,"[2.555, 2.67, 3.151, 2.855, 2.299]"
6E,5min,14,False,False,True,immediate_break,5,0.5,13,False,20,fractal,0.5,False,7,cross_50,80,30,1.0,False,1.5,reversal_to_open,1.25,300,660,2,1,933,57.45,3.852,1121.42,1.202,12.46,0.0611,3.888,3.484,5,5,1.0,90.002,23.8287,"[3.668, 3.484, 4.693, 3.952, 3.645]"
MNQ,5min,30,True,False,True,break_of_structure,1,0.5,1,True,13,raw_wick,0.5,False,14,overbought_oversold,75,25,0.2,True,1.0,fixed_rr,1.5,570,900,5,0,1316,37.77,0.748,-162.54,-0.1235,168.34,0.4065,0.763,0.578,5,0,0.0,-0.966,0.0,"[0.725, 0.85, 0.985, 0.578, 0.676]"
6E,3min,30,True,False,True,immediate_break,2,1.0,8,False,8,fractal,0.1,False,14,overbought_oversold,70,25,0.2,False,2.0,opposite_level,3.0,420,750,3,-1,2091,18.08,1.087,243.46,0.1164,286.78,0.0851,1.098,0.583,5,3,0.6,0.849,2.6745,"[0.735, 1.541, 1.023, 1.609, 0.583]"
6E,3min,20,False,False,False,break_of_structure,5,0.75,20,True,13,raw_wick,0.5,False,7,overbought_oversold,80,25,0.75,False,2.0,opposite_level,4.0,180,900,999,4,423,50.35,2.667,364.68,0.8621,7.95,0.2104,2.684,2.265,5,5,1.0,45.872,13.7026,"[2.265, 2.51, 3.236, 2.836, 2.575]"
MNQ,5min,30,True,False,True,close_beyond,3,0.5,1,False,8,fractal,0.5,False,14,cross_50,70,20,0.3,False,1.5,reversal_to_open,2.0,420,900,2,1,1282,29.64,2.166,1221.54,0.9528,51.78,0.0218,2.166,2.024,5,5,1.0,23.591,14.4857,"[2.116, 2.32, 2.024, 2.11, 2.26]"
FDXM,3min,20,False,True,True,reversal_cross_back,3,1.5,8,True,13,raw_wick,0.3,False,14,cross_50,70,30,0.1,True,1.0,opposite_level,1.25,180,750,1,1,728,63.87,5.94,1485.67,2.0407,15.22,0.0577,6.035,3.829,5,5,1.0,97.613,25.2395,"[7.119, 6.611, 5.101, 7.514, 3.829]"
MNQ,3min,14,False,False,True,close_beyond,3,2.0,1,True,13,fractal,0.3,False,14,cross_50,75,20,0.1,False,0.5,opposite_level,1.0,300,660,5,0,1356,19.54,0.657,-522.91,-0.3856,529.74,0.0575,0.657,0.365,5,1,0.2,-0.987,0.5266,"[0.504, 1.358, 0.61, 0.45, 0.365]"
MNQ,5min,14,False,True,False,immediate_break,5,0.5,5,False,8,raw_wick,0.3,False,21,cross_50,75,35,0.5,True,0.5,fixed_rr,1.5,180,780,1,0,747,56.63,1.567,210.52,0.2818,14.16,0.0013,1.572,1.437,5,5,1.0,14.867,9.5092,"[1.515, 1.437, 1.486, 1.662, 1.758]"
6E,3min,20,True,True,True,close_beyond,3,1.5,5,False,5,fractal,0.1,False,21,overbought_oversold,75,20,0.75,True,1.0,fixed_rr,2.0,300,660,2,0,1447,50.17,1.445,397.5,0.2747,27.12,0.0138,1.448,1.376,5,5,1.0,14.657,10.0144,"[1.436, 1.388, 1.569, 1.471, 1.376]"
6E,3min,20,True,False,False,close_beyond,5,0.5,3,False,5,fractal,0.1,False,21,overbought_oversold,80,30,0.5,True,0.5,fixed_rr,2.0,420,690,1,1,513,45.61,0.961,-15.15,-0.0295,50.43,0.0097,0.979,0.86,5,2,0.4,-0.3,2.1473,"[1.171, 0.861, 1.138, 0.86, 0.864]"
FDXM,5min,20,True,False,True,break_of_structure,2,2.0,2,False,30,raw_wick,0.0,True,21,cross_50,70,30,1.0,False,1.0,opposite_level,2.5,300,660,5,3,616,60.88,2.474,233.8,0.3796,15.35,0.5536,2.467,1.972,5,5,1.0,15.231,12.6698,"[2.574, 2.047, 2.87, 1.972, 2.873]"
FDXM,3min,30,False,True,False,immediate_break,3,2.0,5,False,8,raw_wick,0.1,False,7,cross_50,65,20,0.5,True,2.0,opposite_level,2.0,570,750,3,3,1383,28.49,0.808,-213.03,-0.154,243.24,0.1772,0.816,0.658,5,0,0.0,-0.876,0.0,"[0.994, 0.831, 0.658, 0.909, 0.686]"
6E,5min,20,True,False,True,immediate_break,1,1.5,2,True,13,raw_wick,0.3,False,14,overbought_oversold,75,25,0.1,False,2.0,fixed_rr,1.0,420,690,3,3,1589,41.72,0.268,-1118.56,-0.7039,1117.8,0.0094,0.273,0.237,5,0,0.0,-1.001,0.0,"[0.245, 0.237, 0.36, 0.281, 0.244]"
FDXM,5min,14,False,True,False,immediate_break,1,0.75,5,False,20,raw_wick,0.0,False,7,overbought_oversold,75,35,0.75,True,0.5,fixed_rr,3.0,300,690,999,-1,2530,48.81,2.212,1639.8,0.6481,25.12,0.1751,2.226,1.829,5,5,1.0,65.279,14.3327,"[2.169, 1.829, 2.491, 2.555, 2.085]"
MNQ,3min,20,False,False,True,immediate_break,5,2.0,20,True,20,fractal,0.1,False,7,overbought_oversold,65,35,0.75,True,0.5,fixed_rr,2.5,420,690,5,1,1828,41.25,1.38,421.68,0.2307,24.37,0.1335,1.39,1.223,5,5,1.0,17.303,9.1866,"[1.474, 1.378, 1.536, 1.339, 1.223]"
FDXM,5min,30,True,True,True,break_of_structure,2,2.0,13,True,30,raw_wick,0.1,False,7,cross_50,65,35,0.75,True,1.5,fixed_rr,1.0,570,960,2,1,1216,41.78,0.646,-191.96,-0.1579,193.33,0.4104,0.649,0.574,5,0,0.0,-0.993,0.0,"[0.615, 0.737, 0.574, 0.66, 0.658]"
6E,3min,30,False,True,False,immediate_break,2,1.0,1,False,3,raw_wick,0.3,False,14,overbought_oversold,80,30,0.5,False,1.0,opposite_level,4.0,300,780,1,2,728,26.37,2.301,935.51,1.285,31.93,0.0371,2.313,1.723,5,5,1.0,29.299,11.3575,"[1.982, 3.036, 2.675, 1.723, 2.148]"
FDXM,5min,14,True,True,True,immediate_break,5,0.5,13,False,3,raw_wick,0.0,False,7,cross_50,70,20,0.2,True,0.5,fixed_rr,2.0,570,780,1,4,680,32.21,0.66,-193.0,-0.2838,200.08,0.0279,0.665,0.53,5,0,0.0,-0.965,0.0,"[0.585, 0.53, 0.739, 0.748, 0.722]"
MNQ,3min,30,False,False,False,reversal_cross_back,2,2.0,3,False,5,raw_wick,0.5,False,21,overbought_oversold,80,30,0.2,False,1.5,fixed_rr,1.25,570,750,1,2,515,34.56,0.515,-187.55,-0.3642,187.66,0.0117,0.533,0.333,5,0,0.0,-0.999,0.0,"[0.502, 0.413, 0.853, 0.333, 0.564]"
6E,3min,14,False,False,False,immediate_break,5,0.75,5,False,3,fractal,0.3,False,14,overbought_oversold,80,25,0.3,False,0.5,fixed_rr,2.5,300,750,3,2,628,37.74,0.852,-82.43,-0.1313,91.16,0.0223,0.871,0.605,5,1,0.2,-0.904,0.7797,"[0.851, 0.978, 1.141, 0.782, 0.605]"
MNQ,3min,30,True,False,False,close_beyond,3,2.0,5,False,20,fractal,0.2,False,7,cross_50,80,25,0.3,True,0.5,opposite_level,2.5,420,780,999,1,957,15.67,1.518,500.86,0.5234,94.06,0.0606,1.536,1.014,5,5,1.0,5.325,6.961,"[2.289, 1.569, 1.439, 1.367, 1.014]"
MNQ,5min,30,False,False,False,immediate_break,2,0.5,1,False,3,fractal,0.5,False,7,overbought_oversold,75,20,0.5,False,0.5,opposite_level,2.5,180,630,1,1,547,29.43,1.532,230.11,0.4207,24.82,0.1207,1.549,1.082,5,5,1.0,9.271,6.8234,"[1.643, 1.423, 2.009, 1.082, 1.586]"
MNQ,5min,14,False,True,False,break_of_structure,1,0.5,13,True,8,fractal,0.5,False,14,overbought_oversold,65,30,0.75,True,1.0,opposite_level,1.0,300,900,3,1,544,66.18,3.642,453.2,0.8331,9.37,0.1507,4.094,2.28,5,5,1.0,48.367,14.3658,"[7.041, 3.119, 2.28, 3.873, 4.159]"
6E,5min,14,False,False,True,immediate_break,1,2.0,20,True,8,fractal,0.3,False,14,overbought_oversold,70,30,0.1,False,1.0,opposite_level,3.0,570,900,3,2,910,19.23,0.626,-423.65,-0.4656,421.84,0.0923,0.64,0.314,5,1,0.2,-1.004,0.428,"[0.314, 0.606, 0.626, 1.197, 0.457]"
FDXM,3min,20,False,False,False,immediate_break,3,0.5,13,False,5,fractal,0.0,False,7,cross_50,80,20,1.0,True,0.5,reversal_to_open,1.0,180,660,5,3,697,46.77,3.835,1140.88,1.6368,12.31,0.0187,3.91,2.666,5,5,1.0,92.679,17.4576,"[4.346, 5.029, 4.518, 2.993, 2.666]"
6E,3min,30,False,True,False,close_beyond,1,2.0,20,True,13,fractal,0.5,False,21,overbought_oversold,75,20,0.3,False,1.5,fixed_rr,3.0,180,630,3,-1,2211,32.79,0.771,-520.48,-0.2354,539.03,0.0149,0.781,0.66,5,1,0.2,-0.966,1.0166,"[0.805, 0.66, 0.736, 1.043, 0.662]"
FDXM,5min,20,True,False,True,reversal_cross_back,2,1.0,5,True,13,fractal,0.1,False,14,overbought_oversold,65,25,1.0,True,1.5,fixed_rr,2.5,180,630,1,3,644,58.7,2.64,399.85,0.6209,7.25,0.3742,2.779,2.063,5,5,1.0,55.152,13.3461,"[3.441, 3.866, 2.409, 2.063, 2.115]"
FDXM,3min,30,True,True,True,reversal_cross_back,3,2.0,13,False,20,raw_wick,0.1,False,21,overbought_oversold,65,20,1.0,False,1.0,reversal_to_open,3.0,570,750,5,-1,3747,38.8,0.708,-602.85,-0.1609,603.66,0.0782,0.714,0.607,5,0,0.0,-0.999,0.0,"[0.719, 0.929, 0.63, 0.607, 0.683]"
MNQ,5min,14,False,True,True,immediate_break,1,1.5,1,False,5,fractal,0.3,True,7,overbought_oversold,75,25,0.75,True,0.5,opposite_level,1.0,420,660,1,2,537,33.15,1.413,151.28,0.2817,32.37,0.1341,1.421,1.074,5,5,1.0,4.673,6.7532,"[1.41, 1.074, 1.405, 1.906, 1.312]"
MNQ,3min,14,False,False,True,break_of_structure,5,1.5,13,True,20,raw_wick,0.2,False,21,cross_50,80,20,0.75,True,0.5,fixed_rr,3.0,570,660,999,0,444,46.4,1.026,3.47,0.0078,15.11,0.777,1.054,0.841,5,2,0.4,0.23,2.0514,"[0.888, 1.237, 1.432, 0.841, 0.874]"
6E,3min,20,False,False,True,close_beyond,5,0.75,3,False,8,raw_wick,0.1,False,21,overbought_oversold,70,35,0.1,True,0.5,fixed_rr,2.0,570,840,999,0,1045,24.21,0.199,-1317.3,-1.2606,1316.98,0.0067,0.211,0.128,5,0,0.0,-1.0,0.0,"[0.232, 0.166, 0.294, 0.234, 0.128]"
6E,3min,14,False,False,True,close_beyond,2,1.5,20,False,30,raw_wick,0.2,False,7,cross_50,80,35,0.75,True,1.5,opposite_level,2.5,300,630,5,-1,1657,38.56,1.515,654.46,0.395,51.65,0.1684,1.54,1.136,5,5,1.0,12.671,8.4216,"[1.284, 1.372, 2.066, 1.844, 1.136]"
FDXM,5min,30,True,True,True,close_beyond,5,0.75,5,True,13,raw_wick,0.0,False,14,cross_50,70,20,0.2,False,1.0,reversal_to_open,3.0,420,780,1,3,702,35.9,2.552,967.5,1.3782,34.76,0.01,2.609,1.738,5,5,1.0,27.834,11.3932,"[3.061, 2.445, 3.025, 2.778, 1.738]"
MNQ,5min,30,False,True,False,reversal_cross_back,3,0.5,2,False,20,fractal,0.5,False,21,cross_50,65,20,0.5,True,1.5,fixed_rr,1.5,300,660,3,4,1648,49.51,1.265,231.39,0.1404,30.05,0.0674,1.271,1.116,5,5,1.0,7.7,8.2672,"[1.152, 1.116, 1.425, 1.257, 1.405]"
FDXM,3min,20,False,True,True,immediate_break,5,0.5,1,True,3,raw_wick,0.5,False,7,overbought_oversold,75,25,0.75,True,2.0,opposite_level,3.0,180,840,3,4,2199,59.8,6.713,5670.54,2.5787,11.59,0.0591,6.77,5.531,5,5,1.0,489.261,42.5678,"[8.551, 7.232, 5.531, 6.536, 6.002]"
FDXM,5min,30,False,True,False,immediate_break,1,1.0,5,False,13,fractal,0.2,False,7,overbought_oversold,65,30,0.3,True,0.5,opposite_level,2.5,180,630,5,4,2535,41.7,5.137,7500.57,2.9588,26.1,0.097,5.198,3.873,5,5,1.0,287.378,30.3579,"[7.127, 5.266, 4.794, 4.929, 3.873]"
FDXM,3min,20,False,True,False,close_beyond,2,1.0,5,False,8,fractal,0.1,True,7,overbought_oversold,80,30,0.75,True,0.5,fixed_rr,4.0,420,960,1,2,406,25.62,1.038,13.25,0.0326,56.32,0.0517,1.074,0.516,5,4,0.8,0.235,2.4804,"[1.221, 1.455, 1.071, 1.108, 0.516]"
FDXM,5min,30,False,True,False,close_beyond,2,0.5,3,False,3,fractal,0.2,False,14,cross_50,80,25,0.5,False,1.5,opposite_level,4.0,570,630,5,2,753,25.37,0.727,-167.55,-0.2225,202.71,0.2696,0.75,0.555,5,1,0.2,-0.827,0.7354,"[1.108, 0.623, 0.555, 0.685, 0.779]"
MNQ,3min,14,False,False,False,reversal_cross_back,1,0.5,1,False,20,raw_wick,0.1,False,7,overbought_oversold,75,35,0.75,False,1.5,fixed_rr,2.5,300,900,5,2,558,29.57,0.88,-51.11,-0.0916,69.65,0.0412,0.896,0.559,5,2,0.4,-0.734,1.4145,"[0.879, 0.559, 1.174, 0.729, 1.141]"
MNQ,3min,20,False,False,True,break_of_structure,5,0.75,5,False,8,raw_wick,0.3,True,7,cross_50,80,30,0.2,True,1.0,fixed_rr,1.0,180,780,999,-1,739,55.75,1.146,47.11,0.0637,23.05,0.0893,1.153,1.004,5,5,1.0,2.044,6.6331,"[1.245, 1.127, 1.14, 1.004, 1.248]"
MNQ,3min,14,False,True,True,immediate_break,5,0.75,5,True,20,raw_wick,0.3,False,7,overbought_oversold,80,25,0.1,False,0.5,opposite_level,2.0,300,960,1,2,741,14.98,2.068,981.98,1.3252,65.16,0.0081,2.073,1.715,5,5,1.0,15.07,11.335,"[2.292, 1.973, 2.333, 2.053, 1.715]"
FDXM,3min,14,False,True,True,immediate_break,3,1.0,20,False,8,raw_wick,0.3,False,21,cross_50,75,25,0.1,True,2.0,reversal_to_open,4.0,570,900,1,-1,837,23.18,0.517,-383.73,-0.4585,389.11,0.0155,0.521,0.339,5,0,0.0,-0.986,0.0,"[0.425, 0.644, 0.572, 0.339, 0.625]"
FDXM,5min,20,True,False,True,reversal_cross_back,3,1.0,5,True,3,fractal,0.3,False,14,overbought_oversold,75,20,0.75,True,0.5,fixed_rr,1.5,570,780,3,0,996,40.86,0.81,-101.79,-0.1022,113.81,0.2841,0.842,0.566,5,1,0.2,-0.894,0.7816,"[0.74, 1.397, 0.812, 0.696, 0.566]"
6E,3min,14,True,True,True,immediate_break,3,0.75,2,False,8,raw_wick,0.2,False,7,overbought_oversold,70,20,1.0,False,1.0,reversal_to_open,2.5,570,780,5,3,3138,40.31,0.701,-507.43,-0.1617,506.3,0.066,0.718,0.464,5,0,0.0,-1.002,0.0,"[0.665, 0.775, 0.464, 0.979, 0.708]"
FDXM,5min,30,True,True,False,immediate_break,3,0.75,20,True,8,fractal,0.1,False,7,overbought_oversold,65,35,0.2,False,0.5,opposite_level,1.5,300,840,1,2,722,29.5,2.639,1064.46,1.4743,23.42,0.0512,2.672,1.774,5,5,1.0,45.451,11.679,"[3.135, 2.564, 3.293, 2.596, 1.774]"
6E,3min,30,False,True,False,reversal_cross_back,5,1.5,5,False,5,fractal,0.5,False,7,overbought_oversold,65,20,0.3,False,2.0,opposite_level,2.0,420,690,1,-1,763,28.96,1.588,469.23,0.615,44.79,0.0721,1.582,1.266,5,5,1.0,10.476,8.4044,"[1.266, 1.984, 1.494, 1.63, 1.535]"
6E,5min,14,False,False,True,close_beyond,1,2.0,5,True,3,fractal,0.2,False,14,overbought_oversold,75,30,0.3,False,2.0,fixed_rr,4.0,180,840,3,3,1416,28.39,0.983,-24.04,-0.017,108.88,0.0177,1.006,0.709,5,2,0.4,-0.221,2.0579,"[0.929, 0.904, 1.192, 1.296, 0.709]"
MNQ,3min,20,True,False,True,break_of_structure,2,1.0,2,True,3,raw_wick,0.3,False,21,cross_50,65,35,0.5,True,1.5,opposite_level,2.5,300,960,3,3,1374,36.1,1.387,341.52,0.2486,37.42,0.155,1.384,1.154,5,5,1.0,9.127,8.339,"[1.154, 1.296, 1.544, 1.64, 1.287]"
FDXM,3min,20,True,True,False,break_of_structure,1,1.5,2,False,8,raw_wick,0.1,False,7,overbought_oversold,70,30,1.0,False,1.0,fixed_rr,2.5,300,630,999,3,1214,61.12,3.059,905.1,0.7456,19.41,0.3056,3.168,2.329,5,5,1.0,46.631,16.5417,"[3.893, 2.329, 3.752, 3.253, 2.611]"
6E,3min,14,True,True,False,break_of_structure,3,0.75,8,False,8,raw_wick,0.0,False,7,overbought_oversold,70,20,0.5,True,2.0,opposite_level,1.0,570,660,2,4,523,54.49,0.847,-26.77,-0.0512,32.51,0.3461,0.868,0.666,5,2,0.4,-0.823,1.6681,"[0.666, 0.717, 1.104, 1.074, 0.781]"
MNQ,5min,14,True,True,False,immediate_break,5,0.75,2,True,8,fractal,0.2,False,7,cross_50,70,30,0.2,False,1.0,reversal_to_open,3.0,420,630,2,0,1456,34.75,3.011,2274.91,1.5624,30.33,0.0076,3.098,2.041,5,5,1.0,75.005,14.8669,"[4.354, 3.248, 2.868, 2.041, 2.978]"
6E,5min,20,True,False,False,break_of_structure,2,0.5,1,False,30,fractal,0.5,False,7,cross_50,80,25,0.1,False,2.0,fixed_rr,2.0,420,750,3,3,589,51.27,1.414,106.9,0.1815,14.1,0.4448,1.47,1.039,5,5,1.0,7.582,6.6289,"[1.039, 2.222, 1.209, 1.218, 1.663]"
6E,3min,20,True,True,False,break_of_structure,2,0.5,3,True,8,fractal,0.1,False,21,overbought_oversold,65,25,0.3,True,2.0,opposite_level,4.0,420,780,2,3,521,57.58,3.239,560.79,1.0764,20.15,0.167,3.215,1.629,5,5,1.0,27.831,10.1937,"[2.274, 5.225, 1.629, 4.597, 2.349]"
FDXM,3min,30,True,False,True,break_of_structure,2,2.0,20,False,3,raw_wick,0.1,False,7,cross_50,65,35,0.1,False,1.0,fixed_rr,1.0,570,780,999,4,712,46.35,0.706,-113.44,-0.1593,115.17,0.1222,0.7,0.596,5,0,0.0,-0.985,0.0,"[0.639, 0.721, 0.841, 0.703, 0.596]"
6E,5min,14,False,True,True,break_of_structure,3,2.0,2,False,5,raw_wick,0.2,True,7,cross_50,65,35,0.5,False,0.5,opposite_level,1.25,180,660,999,0,1481,61.92,3.126,1091.76,0.7372,19.61,0.2444,3.187,2.652,5,5,1.0,55.674,19.3626,"[3.446, 2.652, 4.048, 3.096, 2.691]"
FDXM,3min,30,False,True,False,reversal_cross_back,5,2.0,3,True,8,fractal,0.2,False,7,cross_50,70,35,0.5,False,1.0,fixed_rr,2.5,300,750,3,4,1098,41.8,1.388,271.85,0.2476,28.42,0.0965,1.415,0.992,5,4,0.8,9.565,5.5569,"[0.992, 1.309, 1.681, 1.73, 1.363]"
MNQ,5min,30,False,False,True,break_of_structure,1,0.75,2,True,30,raw_wick,0.0,False,14,overbought_oversold,65,30,0.5,False,1.0,fixed_rr,3.0,300,840,2,3,910,40.33,1.45,222.98,0.245,15.68,0.3,1.466,1.212,5,5,1.0,14.221,8.2592,"[1.839, 1.689, 1.316, 1.276, 1.212]"
MNQ,5min,30,True,True,False,break_of_structure,2,1.5,3,True,8,raw_wick,0.2,True,14,cross_50,80,35,0.75,True,0.5,reversal_to_open,1.25,180,900,2,-1,664,48.64,3.607,456.03,0.6868,13.1,0.0166,3.617,3.173,5,5,1.0,34.811,20.6238,"[4.198, 3.88, 3.547, 3.173, 3.286]"
6E,5min,20,False,True,True,immediate_break,1,1.0,1,False,3,fractal,0.1,False,21,cross_50,65,20,0.2,False,0.5,fixed_rr,1.0,300,660,1,0,733,49.8,0.434,-300.84,-0.4104,304.1,0.0055,0.446,0.359,5,0,0.0,-0.989,0.0,"[0.394, 0.405, 0.671, 0.359, 0.403]"
6E,5min,20,False,True,False,break_of_structure,3,0.75,3,True,5,raw_wick,0.0,True,7,cross_50,80,25,0.3,True,0.5,opposite_level,1.0,180,750,3,2,598,66.22,5.316,864.49,1.4456,13.82,0.1639,5.638,3.023,5,5,1.0,62.554,19.3329,"[5.868, 3.023, 5.87, 8.339, 5.088]"
