pool_row,asset,tf,tp_mode,search_score,search_pf,n_trades,split,is_pass_500,is_days_500,is_pass_750,is_days_750,is_pass_1000,is_days_1000,is_pass_1250,is_days_1250,is_pass_1500,is_days_1500,best_risk,is_pass,is_days_med,is_cohorts,oos_pass,oos_fail,oos_days_med,oos_days_p90,oos_cohorts,full_pass,full_days_med,target_raised%,capped%,avg_contracts
11493,MGCT,3min,opposite_level,1.0458,0.756,705,2024-04-30,4.3,70,5.9,64,4.8,56,3.2,64,2.7,63,750,5.9,64,188,2.4,88.8,15,22,125,4.5,63,34.8,49.5,37.3
22113,MGCT,5min,opposite_level,1.0353,0.8,923,2024-04-30,6.9,87,6.4,70,6.4,71,6.4,52,6.9,39,1500,6.9,39,188,8.0,88.8,43,126,125,7.3,39,41.9,68.5,42.5
25823,MGCT,3min,opposite_level,1.0349,0.811,746,2024-04-30,6.9,36,6.4,38,5.9,52,5.9,42,5.9,42,500,6.9,36,188,7.2,83.2,75,158,125,7.0,45,33.2,38.2,33.5
16527,MGCT,5min,fixed_rr,1.0288,0.79,981,2024-04-30,9.6,127,10.1,99,6.4,86,6.4,96,7.4,86,750,10.1,99,188,7.3,88.7,39,53,124,9.0,86,48.7,3.4,19.7
9799,MGCT,3min,fixed_rr,1.0231,0.848,919,2024-04-30,13.8,58,11.2,44,10.1,44,6.4,32,8.5,39,500,13.8,58,188,18.4,77.6,65,89,125,15.7,58,31.9,1.0,17.3
13009,MGCT,3min,opposite_level,1.0166,0.763,779,2024-04-30,4.3,30,5.9,30,6.9,29,8.5,30,9.6,30,1500,9.6,30,188,0.8,98.4,10,10,125,6.1,29,38.0,57.9,39.5
28757,MGCT,5min,fixed_rr,1.0151,0.855,2481,2024-04-30,5.9,89,6.4,44,5.9,22,4.8,22,6.9,85,1500,6.9,85,188,13.6,83.2,47,165,125,9.6,52,35.5,26.2,30.5
25891,MGCT,3min,opposite_level,1.013,0.799,1516,2024-04-30,6.4,199,5.9,88,6.4,85,5.9,78,5.9,78,1000,6.4,85,188,8.1,91.1,73,347,124,7.1,74,39.7,56.7,38.9
12309,MGCT,5min,fixed_rr,1.0113,0.842,655,2024-04-30,1.6,22,3.2,52,6.4,178,7.4,185,8.0,185,1500,8.0,185,188,14.5,83.1,138,278,124,10.6,145,40.7,26.7,30.7
9195,MGCT,3min,opposite_level,0.9852,0.81,4807,2024-04-30,4.3,29,4.3,28,3.7,24,4.8,11,4.3,12,1250,4.8,11,188,16.8,82.4,15,30,125,9.6,15,40.3,22.7,29.2
5663,MGCT,5min,opposite_level,0.9711,0.773,1289,2024-04-30,6.4,37,4.3,37,5.3,39,5.3,38,5.9,39,500,6.4,37,188,6.4,92.8,38,59,125,6.4,37,22.4,5.6,19.9
