asset,entry_timeframe,atr_window,include_secondary_levels,include_session_levels,allow_level_rearm,confirmation_mode,close_beyond_lookback_bars,wick_atr_mult,reversal_lookback_bars,reversal_requires_close,bos_lookback_bars,bos_mode,bos_confirm_atr_mult,require_rsi_confirm,rsi_period,rsi_mode,rsi_ob,rsi_os,sl_atr_buffer_mult,sl_extend_to_next_level,sl_extend_check_atr_mult,tp_mode,rr,session_start_minutes,session_end_minutes,max_trades_per_day,skip_weekday,n_trades,win_rate_pct,profit_factor,total_r,expectancy_r,max_dd_r,eod_frac,avg_profit_factor,min_profit_factor,periods_evaluated,periods_passed,consistency,calmar,score,period_pfs
6J,3min,20,False,True,True,break_of_structure,3,1.5,5,True,30,raw_wick,0.0,False,14,cross_50,70,35,0.1,True,1.0,fixed_rr,1.0,180,900,2,-1,1836,63.83,1.154,123.0,0.067,25.44,0.037,1.176,1.038,5,5,1.0,4.835,7.8015,"[1.038, 1.051, 1.587, 1.065, 1.139]"
6J,5min,20,False,True,True,reversal_cross_back,2,0.5,13,True,8,fractal,0.5,False,7,overbought_oversold,65,20,1.0,False,2.0,opposite_level,1.0,300,630,999,0,4308,59.19,2.208,1815.43,0.4214,34.87,0.3507,2.242,1.721,5,5,1.0,52.063,14.4021,"[2.156, 2.571, 2.524, 2.24, 1.721]"
6J,3min,20,True,True,False,break_of_structure,1,0.5,20,True,13,fractal,0.3,False,7,cross_50,75,35,0.1,True,1.5,fixed_rr,2.5,300,960,3,3,792,48.61,1.239,132.23,0.167,44.95,0.2109,1.256,1.017,5,5,1.0,2.942,6.7893,"[1.653, 1.214, 1.017, 1.278, 1.118]"
6J,5min,20,False,False,True,reversal_cross_back,1,2.0,20,True,3,raw_wick,0.1,False,7,overbought_oversold,75,35,0.5,False,0.5,reversal_to_open,4.0,300,660,3,2,900,53.0,2.229,364.43,0.4049,16.53,0.0667,2.222,1.267,5,5,1.0,22.047,8.62,"[2.342, 1.968, 2.665, 2.87, 1.267]"
6J,3min,20,False,False,True,reversal_cross_back,2,0.75,20,False,8,fractal,0.2,False,7,overbought_oversold,65,30,0.1,False,1.5,fixed_rr,1.25,420,960,2,3,853,37.28,0.215,-952.37,-1.1165,956.19,0.0258,0.23,0.14,5,0,0.0,-0.996,0.0,"[0.175, 0.207, 0.328, 0.299, 0.14]"
6J,5min,14,True,True,False,close_beyond,5,2.0,8,False,13,raw_wick,0.0,False,7,overbought_oversold,70,30,0.1,False,1.0,reversal_to_open,2.0,570,660,2,3,873,29.55,0.57,-559.3,-0.6407,563.99,0.0687,0.58,0.373,5,0,0.0,-0.992,0.0,"[0.414, 0.807, 0.373, 0.776, 0.529]"
6J,3min,30,False,True,True,break_of_structure,3,1.5,3,True,13,raw_wick,0.3,False,7,overbought_oversold,75,25,0.5,True,2.0,opposite_level,3.0,300,960,999,2,5486,52.55,1.679,1693.28,0.3087,76.06,0.2993,1.701,1.348,5,5,1.0,22.262,11.6065,"[2.227, 2.037, 1.348, 1.439, 1.452]"
6J,5min,30,True,True,False,close_beyond,3,0.5,8,False,20,raw_wick,0.1,False,14,overbought_oversold,70,20,0.5,False,2.0,fixed_rr,1.0,420,900,2,-1,1604,52.0,0.433,-614.98,-0.3834,618.37,0.0044,0.44,0.314,5,0,0.0,-0.995,0.0,"[0.456, 0.348, 0.497, 0.586, 0.314]"
6J,3min,20,True,False,False,immediate_break,5,0.75,3,True,20,raw_wick,0.3,False,14,cross_50,75,30,1.0,True,1.0,reversal_to_open,4.0,570,780,5,-1,871,37.77,0.615,-207.29,-0.238,209.4,0.1297,0.624,0.41,5,0,0.0,-0.99,0.0,"[0.41, 0.742, 0.612, 0.704, 0.651]"
6J,5min,20,False,True,True,reversal_cross_back,1,0.75,8,False,8,fractal,0.0,False,14,overbought_oversold,80,30,1.0,False,1.5,opposite_level,1.5,300,900,1,0,727,48.97,2.375,617.75,0.8497,12.21,0.1155,2.421,1.621,5,5,1.0,50.594,10.6829,"[1.974, 3.321, 2.349, 2.841, 1.621]"
6J,5min,14,False,False,True,immediate_break,2,1.5,20,True,13,raw_wick,0.2,False,14,overbought_oversold,75,30,0.5,True,1.0,reversal_to_open,1.25,180,660,2,3,981,37.61,2.29,1036.49,1.0566,28.33,0.0204,2.334,1.364,5,5,1.0,36.586,9.3974,"[2.666, 2.615, 3.218, 1.806, 1.364]"
6J,3min,20,True,False,True,immediate_break,2,1.0,13,True,13,fractal,0.3,False,7,overbought_oversold,70,25,0.5,False,1.5,fixed_rr,4.0,570,630,3,4,777,32.3,0.669,-221.67,-0.2853,222.28,0.3089,0.687,0.563,5,0,0.0,-0.997,0.0,"[0.636, 0.746, 0.881, 0.61, 0.563]"
6J,5min,20,True,False,False,immediate_break,3,2.0,13,False,20,fractal,0.2,True,7,overbought_oversold,70,30,1.0,True,1.0,opposite_level,1.25,570,690,3,3,387,34.37,0.618,-95.65,-0.2472,103.53,0.4289,0.625,0.414,5,0,0.0,-0.924,0.0,"[0.512, 0.638, 0.414, 0.957, 0.604]"
6J,5min,30,True,False,False,reversal_cross_back,2,1.5,3,True,20,raw_wick,0.5,False,14,cross_50,70,25,0.75,False,1.5,reversal_to_open,3.0,300,840,3,-1,708,53.11,1.746,222.98,0.3149,9.83,0.0847,1.738,1.292,5,5,1.0,22.684,8.4805,"[1.906, 1.668, 1.721, 2.105, 1.292]"
6J,5min,14,True,True,True,large_wick_reject,1,0.5,8,True,30,fractal,0.2,False,14,cross_50,70,35,0.1,True,2.0,fixed_rr,2.0,180,960,5,3,773,51.49,1.449,181.3,0.2345,16.27,0.2354,1.518,1.18,5,5,1.0,11.143,7.8489,"[1.18, 1.387, 2.355, 1.404, 1.262]"
6J,5min,30,True,True,False,close_beyond,2,1.0,1,True,5,raw_wick,0.3,True,14,overbought_oversold,70,30,0.1,True,1.0,reversal_to_open,3.0,570,750,3,-1,479,21.5,0.636,-247.96,-0.5177,307.04,0.0898,0.641,0.408,5,0,0.0,-0.808,0.0,"[0.558, 0.408, 0.991, 0.586, 0.661]"
6J,3min,30,True,True,False,close_beyond,3,1.5,5,True,20,raw_wick,0.0,True,7,overbought_oversold,70,30,0.2,False,1.0,opposite_level,4.0,420,630,1,3,442,19.91,1.058,47.83,0.1082,160.33,0.0928,1.161,0.413,5,3,0.6,0.298,1.51,"[0.413, 1.519, 1.784, 1.395, 0.694]"
6J,3min,30,False,False,True,close_beyond,3,0.5,1,False,30,fractal,0.5,False,7,overbought_oversold,70,20,0.5,False,2.0,reversal_to_open,4.0,420,690,1,-1,512,33.79,2.402,812.76,1.5874,24.47,0.0312,2.405,1.89,5,5,1.0,33.215,11.7941,"[2.487, 2.2, 1.89, 3.424, 2.024]"
6J,5min,14,True,True,False,close_beyond,5,0.5,13,True,30,fractal,0.3,True,7,overbought_oversold,80,35,0.2,True,1.0,reversal_to_open,1.5,570,840,5,-1,1040,25.19,0.59,-504.91,-0.4855,537.05,0.0846,0.591,0.492,5,0,0.0,-0.94,0.0,"[0.52, 0.545, 0.661, 0.492, 0.739]"
6J,5min,20,True,True,False,close_beyond,3,0.75,3,True,3,raw_wick,0.2,False,14,overbought_oversold,80,20,0.3,False,2.0,fixed_rr,1.0,420,660,3,-1,1989,42.68,0.239,-1391.0,-0.6993,1394.58,0.0085,0.25,0.17,5,0,0.0,-0.997,0.0,"[0.2, 0.184, 0.315, 0.382, 0.17]"
6J,5min,30,True,True,True,immediate_break,2,2.0,8,False,13,raw_wick,0.1,False,21,cross_50,80,30,0.75,True,2.0,opposite_level,2.5,570,660,999,3,2916,39.81,0.696,-450.63,-0.1545,483.01,0.4582,0.697,0.588,5,0,0.0,-0.933,0.0,"[0.727, 0.855, 0.621, 0.694, 0.588]"
6J,5min,14,True,False,False,reversal_cross_back,2,0.75,13,False,5,raw_wick,0.2,False,21,overbought_oversold,80,30,1.0,False,2.0,reversal_to_open,2.5,420,780,3,4,804,57.96,1.875,303.64,0.3777,8.67,0.0883,1.873,1.435,5,5,1.0,35.022,9.6014,"[2.151, 1.78, 1.435, 2.277, 1.722]"
6J,3min,30,False,False,False,close_beyond,3,0.75,5,False,30,raw_wick,0.0,False,21,overbought_oversold,75,25,0.5,True,0.5,reversal_to_open,4.0,300,690,999,4,437,33.41,2.276,594.33,1.36,29.8,0.0229,2.293,1.726,5,5,1.0,19.944,10.4979,"[2.2, 2.533, 2.735, 1.726, 2.27]"
6J,5min,20,True,True,True,reversal_cross_back,5,1.5,8,True,20,fractal,0.0,False,7,overbought_oversold,75,25,0.1,True,2.0,fixed_rr,1.5,570,690,999,1,2612,39.89,0.595,-585.42,-0.2241,603.61,0.4215,0.601,0.473,5,0,0.0,-0.97,0.0,"[0.63, 0.623, 0.612, 0.668, 0.473]"
6J,3min,20,True,True,True,break_of_structure,1,0.5,3,False,5,raw_wick,0.2,False,21,overbought_oversold,65,30,0.1,True,0.5,reversal_to_open,2.5,180,900,999,-1,6531,41.68,1.983,3284.17,0.5029,62.64,0.0406,1.998,1.497,5,5,1.0,52.429,13.1503,"[2.106, 1.954, 2.439, 1.996, 1.497]"
6J,5min,20,False,True,False,close_beyond,1,1.0,20,False,30,fractal,0.0,False,7,cross_50,80,30,1.0,False,1.5,fixed_rr,1.0,570,660,999,1,740,46.22,0.617,-156.43,-0.2114,155.96,0.1527,0.625,0.542,5,0,0.0,-1.003,0.0,"[0.542, 0.75, 0.647, 0.578, 0.608]"
6J,5min,14,True,True,False,immediate_break,3,2.0,13,True,8,raw_wick,0.2,True,21,overbought_oversold,70,35,0.5,True,1.0,opposite_level,1.5,420,900,999,-1,772,30.05,1.271,180.99,0.2344,88.84,0.1671,1.267,0.795,5,2,0.4,2.037,2.1148,"[0.795, 0.95, 0.966, 2.33, 1.295]"
6J,5min,30,True,False,True,break_of_structure,3,2.0,3,False,8,raw_wick,0.2,False,21,overbought_oversold,80,35,0.2,True,2.0,opposite_level,3.0,570,840,2,1,489,42.13,0.619,-90.3,-0.1847,96.34,0.4867,0.637,0.488,5,0,0.0,-0.937,0.0,"[0.953, 0.55, 0.576, 0.488, 0.62]"
6J,3min,20,False,True,False,close_beyond,2,1.5,8,True,13,fractal,0.1,True,7,overbought_oversold,75,20,0.3,True,0.5,fixed_rr,2.5,570,780,2,4,413,26.15,0.342,-334.83,-0.8107,334.65,0.0533,0.35,0.151,5,0,0.0,-1.001,0.0,"[0.515, 0.253, 0.473, 0.356, 0.151]"
6J,3min,20,False,False,True,reversal_cross_back,1,2.0,20,False,5,raw_wick,0.0,False,14,overbought_oversold,80,30,0.1,True,1.0,opposite_level,1.25,570,690,999,4,742,23.18,0.297,-890.26,-1.1998,893.06,0.1334,0.284,0.125,5,0,0.0,-0.997,0.0,"[0.215, 0.415, 0.125, 0.475, 0.191]"
6J,3min,14,False,False,True,immediate_break,1,1.5,20,True,20,raw_wick,0.0,False,21,overbought_oversold,80,25,0.1,True,2.0,fixed_rr,2.5,420,750,5,1,1411,28.63,0.257,-1997.01,-1.4153,2002.25,0.0305,0.272,0.196,5,0,0.0,-0.997,0.0,"[0.196, 0.211, 0.385, 0.364, 0.206]"
6J,3min,14,False,True,False,immediate_break,2,0.5,20,False,3,raw_wick,0.2,False,7,cross_50,65,25,1.0,True,2.0,fixed_rr,1.25,180,780,5,2,2551,62.49,1.362,419.09,0.1643,33.42,0.0537,1.397,1.091,5,5,1.0,12.54,8.5585,"[1.091, 1.259, 1.956, 1.306, 1.375]"
6J,5min,20,False,False,True,reversal_cross_back,2,0.5,20,False,30,raw_wick,0.2,False,21,cross_50,70,35,0.75,True,2.0,opposite_level,2.0,300,900,5,2,1581,38.52,1.1,119.21,0.0754,97.85,0.1891,1.103,0.792,5,3,0.6,1.218,3.5005,"[1.275, 1.075, 0.936, 1.438, 0.792]"
6J,3min,30,False,True,False,break_of_structure,5,1.5,2,False,13,raw_wick,0.1,False,21,overbought_oversold,80,20,0.2,False,0.5,reversal_to_open,1.25,300,780,5,4,1422,44.59,2.431,1180.24,0.83,42.45,0.0316,2.476,1.841,5,5,1.0,27.803,13.3666,"[2.006, 3.441, 1.937, 1.841, 3.156]"
6J,5min,20,True,True,True,immediate_break,3,0.75,20,True,5,fractal,0.3,False,7,overbought_oversold,75,35,0.3,True,0.5,reversal_to_open,4.0,420,750,3,4,2151,40.03,2.367,2791.83,1.2979,72.33,0.0079,2.389,1.635,5,5,1.0,38.599,12.5472,"[2.846, 2.549, 2.381, 2.534, 1.635]"
6J,3min,30,False,True,False,close_beyond,1,0.75,5,False,8,fractal,0.1,True,7,overbought_oversold,65,20,1.0,False,2.0,reversal_to_open,4.0,420,840,1,4,382,44.5,1.778,217.64,0.5697,18.97,0.0471,1.802,1.382,5,5,1.0,11.473,8.2202,"[1.553, 1.382, 1.944, 2.009, 2.121]"
6J,3min,30,True,True,True,break_of_structure,3,0.75,2,False,5,raw_wick,0.0,False,7,cross_50,80,30,0.2,True,1.0,fixed_rr,3.0,180,690,999,4,4917,45.43,1.491,1450.62,0.295,54.2,0.2658,1.498,1.063,5,5,1.0,26.764,9.0362,"[1.508, 1.559, 1.67, 1.69, 1.063]"
6J,5min,20,False,True,True,reversal_cross_back,2,0.5,2,False,5,raw_wick,0.3,False,21,overbought_oversold,80,25,0.2,False,1.0,fixed_rr,1.5,300,750,5,4,3300,44.21,0.456,-1686.85,-0.5112,1698.96,0.0242,0.465,0.369,5,0,0.0,-0.993,0.0,"[0.381, 0.43, 0.626, 0.517, 0.369]"
6J,5min,14,True,True,True,reversal_cross_back,5,0.75,2,True,3,raw_wick,0.1,False,14,cross_50,75,35,0.75,True,1.5,reversal_to_open,2.5,180,630,999,2,5270,58.77,3.485,3115.99,0.5913,18.2,0.0672,3.594,2.292,5,5,1.0,171.208,19.6424,"[4.808, 2.931, 4.753, 3.188, 2.292]"
6J,3min,20,True,False,False,close_beyond,5,0.5,1,False,30,fractal,0.5,True,7,overbought_oversold,75,35,0.75,False,0.5,reversal_to_open,2.5,180,960,2,3,536,30.6,1.461,241.61,0.4508,45.68,0.0317,1.479,0.738,5,4,0.8,5.289,3.7113,"[1.386, 2.087, 1.776, 0.738, 1.409]"
6J,3min,14,False,False,True,reversal_cross_back,2,1.5,1,True,30,raw_wick,0.2,False,21,overbought_oversold,75,30,0.75,False,1.0,opposite_level,1.5,570,960,3,-1,684,34.5,0.696,-156.37,-0.2286,170.2,0.2266,0.696,0.467,5,0,0.0,-0.919,0.0,"[0.771, 0.775, 0.467, 0.779, 0.69]"
6J,5min,14,True,True,False,break_of_structure,3,1.0,1,True,8,raw_wick,0.2,False,14,cross_50,80,30,0.5,False,2.0,reversal_to_open,1.5,300,630,2,1,846,50.0,3.098,759.41,0.8977,40.03,0.0035,3.264,2.172,5,5,1.0,18.971,14.643,"[3.703, 4.163, 3.586, 2.172, 2.697]"
6J,3min,20,False,True,False,reversal_cross_back,3,1.0,20,True,30,raw_wick,0.0,False,7,cross_50,70,20,0.2,False,0.5,fixed_rr,1.0,420,840,999,1,1423,59.87,0.898,-71.25,-0.0501,76.5,0.0696,0.92,0.683,5,2,0.4,-0.931,1.9838,"[0.798, 1.0, 1.126, 0.992, 0.683]"
6J,3min,30,True,True,False,immediate_break,1,1.0,13,True,5,fractal,0.3,False,14,cross_50,75,20,0.75,False,2.0,fixed_rr,1.25,300,840,3,-1,2515,52.84,0.689,-505.6,-0.201,515.16,0.0135,0.705,0.586,5,1,0.2,-0.981,0.9177,"[0.586, 0.663, 1.016, 0.663, 0.597]"
6J,3min,14,True,True,False,close_beyond,1,1.0,13,False,13,raw_wick,0.0,False,7,cross_50,80,35,0.2,True,1.5,fixed_rr,2.0,570,780,5,0,1108,31.77,0.365,-811.91,-0.7328,812.93,0.0596,0.37,0.297,5,0,0.0,-0.999,0.0,"[0.297, 0.413, 0.398, 0.346, 0.395]"
6J,3min,14,True,False,True,reversal_cross_back,2,0.5,5,False,3,fractal,0.3,False,14,overbought_oversold,75,25,0.75,True,1.5,opposite_level,2.5,180,630,5,-1,2919,35.15,1.475,1199.96,0.4111,62.46,0.2371,1.478,1.172,5,5,1.0,19.212,9.3518,"[1.47, 1.608, 1.586, 1.556, 1.172]"
6J,3min,30,True,True,True,reversal_cross_back,1,0.75,2,False,30,raw_wick,0.3,False,14,overbought_oversold,65,30,1.0,False,1.5,fixed_rr,1.0,420,960,1,1,720,60.42,0.779,-83.56,-0.1161,85.82,0.0153,0.821,0.531,5,2,0.4,-0.974,1.3977,"[0.593, 0.664, 1.205, 1.111, 0.531]"
6J,3min,14,True,True,True,immediate_break,5,1.0,5,False,13,raw_wick,0.5,False,21,cross_50,70,25,0.5,True,0.5,opposite_level,1.25,570,750,2,0,1302,30.26,0.684,-383.51,-0.2946,398.13,0.1144,0.696,0.53,5,0,0.0,-0.963,0.0,"[0.53, 0.796, 0.817, 0.714, 0.622]"
6J,3min,20,False,True,True,immediate_break,2,0.75,20,False,8,fractal,0.2,False,14,cross_50,65,25,0.5,True,0.5,fixed_rr,2.0,180,900,2,1,1481,46.73,0.88,-144.46,-0.0975,161.82,0.0054,0.901,0.76,5,1,0.2,-0.893,1.1098,"[0.798, 0.76, 1.323, 0.829, 0.797]"
6J,5min,30,True,False,True,break_of_structure,3,2.0,5,False,20,raw_wick,0.5,False,7,overbought_oversold,65,25,0.1,True,1.5,reversal_to_open,1.0,570,750,2,2,448,14.06,0.086,-168.29,-0.3757,167.99,0.1451,0.093,0.032,5,0,0.0,-1.002,0.0,"[0.047, 0.133, 0.2, 0.053, 0.032]"
6J,3min,30,True,False,False,close_beyond,5,0.5,13,True,13,fractal,0.0,False,7,cross_50,65,30,0.75,False,2.0,reversal_to_open,2.0,180,900,5,3,1087,30.27,2.156,1272.38,1.1705,37.92,0.0212,2.158,1.418,5,5,1.0,33.554,9.9148,"[2.179, 2.654, 2.719, 1.418, 1.82]"
6J,3min,20,True,False,True,close_beyond,2,0.5,13,True,3,fractal,0.0,False,7,cross_50,65,20,0.5,False,2.0,opposite_level,3.0,420,660,5,-1,2060,26.17,1.585,1425.4,0.6919,80.64,0.1816,1.567,1.201,5,5,1.0,17.676,9.1648,"[1.605, 1.542, 1.201, 1.94, 1.546]"
6J,3min,14,False,False,True,reversal_cross_back,2,1.5,8,False,3,raw_wick,0.5,False,21,overbought_oversold,70,20,0.3,False,1.5,opposite_level,1.5,570,960,5,4,1122,24.06,0.443,-814.38,-0.7258,813.32,0.0847,0.446,0.204,5,0,0.0,-1.001,0.0,"[0.508, 0.589, 0.204, 0.591, 0.339]"
6J,3min,30,True,True,False,break_of_structure,2,2.0,20,False,30,raw_wick,0.1,True,14,cross_50,75,25,0.5,False,2.0,fixed_rr,2.0,420,630,2,2,444,56.31,1.746,139.85,0.315,13.34,0.3401,1.8,1.394,5,5,1.0,10.484,8.5007,"[2.508, 1.487, 1.93, 1.682, 1.394]"
6J,3min,30,False,False,True,break_of_structure,3,2.0,13,True,30,raw_wick,0.5,False,21,overbought_oversold,80,35,0.1,False,0.5,opposite_level,3.0,300,630,2,4,675,46.67,1.526,194.22,0.2877,22.38,0.4015,1.552,0.962,5,4,0.8,8.678,5.0149,"[1.697, 1.857, 1.65, 1.592, 0.962]"
6J,5min,30,True,True,True,break_of_structure,3,0.5,13,True,8,raw_wick,0.0,False,21,cross_50,75,25,0.1,True,0.5,fixed_rr,3.0,420,960,5,4,3055,44.06,1.441,816.0,0.2671,53.05,0.2674,1.441,1.223,5,5,1.0,15.382,9.8144,"[1.533, 1.507, 1.468, 1.474, 1.223]"
6J,3min,30,False,False,True,break_of_structure,5,1.0,20,False,3,raw_wick,0.1,False,7,cross_50,65,35,0.5,False,1.0,reversal_to_open,1.5,180,780,2,3,628,41.88,2.102,362.38,0.577,11.77,0.0255,2.123,1.651,5,5,1.0,30.788,10.6393,"[1.914, 1.651, 2.456, 2.812, 1.783]"
6J,5min,30,True,False,True,close_beyond,2,2.0,8,True,30,fractal,0.2,False,7,cross_50,65,30,0.5,True,0.5,fixed_rr,2.0,180,630,999,3,2483,42.73,0.752,-506.11,-0.2038,518.89,0.0568,0.764,0.656,5,0,0.0,-0.975,0.0,"[0.656, 0.691, 0.863, 0.917, 0.691]"
6J,5min,20,True,False,False,reversal_cross_back,3,0.75,20,True,8,raw_wick,0.2,False,14,overbought_oversold,65,20,0.5,False,1.5,reversal_to_open,1.5,300,780,5,0,707,52.05,1.799,233.84,0.3307,11.46,0.0891,1.785,1.502,5,5,1.0,20.405,9.8568,"[1.758, 1.933, 1.661, 2.069, 1.502]"
6J,3min,30,True,True,True,close_beyond,3,1.0,5,True,3,raw_wick,0.3,False,7,overbought_oversold,80,35,0.1,False,1.0,fixed_rr,4.0,300,630,5,3,3171,24.44,0.281,-5472.72,-1.7259,5483.62,0.0227,0.302,0.204,5,0,0.0,-0.998,0.0,"[0.23, 0.269, 0.467, 0.34, 0.204]"
6J,5min,14,True,False,True,break_of_structure,1,2.0,20,False,13,fractal,0.5,False,21,overbought_oversold,70,25,0.2,False,2.0,fixed_rr,2.0,420,660,2,2,588,54.08,1.558,142.42,0.2422,19.72,0.4065,1.652,0.828,5,4,0.8,7.222,4.2251,"[1.943, 2.018, 1.933, 1.537, 0.828]"
6J,5min,20,True,False,False,close_beyond,3,1.0,3,True,13,fractal,0.2,True,7,overbought_oversold,70,25,0.1,True,1.0,fixed_rr,1.25,180,630,3,3,381,28.35,0.132,-514.04,-1.3492,513.02,0.0446,0.147,0.049,5,0,0.0,-1.002,0.0,"[0.109, 0.049, 0.2, 0.267, 0.112]"
6J,3min,14,False,False,False,reversal_cross_back,3,1.5,3,False,20,raw_wick,0.3,False,7,cross_50,80,35,0.1,True,2.0,opposite_level,2.5,570,960,3,4,409,17.11,0.411,-439.53,-1.0746,438.41,0.0733,0.407,0.188,5,0,0.0,-1.003,0.0,"[0.27, 0.649, 0.188, 0.681, 0.248]"
6J,3min,14,False,True,False,break_of_structure,3,0.75,20,True,30,raw_wick,0.5,False,21,overbought_oversold,75,20,0.1,False,1.0,opposite_level,1.5,300,840,5,1,1570,50.76,2.179,1065.06,0.6784,53.22,0.2,2.238,1.511,5,5,1.0,20.012,11.1202,"[2.154, 3.559, 2.186, 1.781, 1.511]"
6J,3min,20,True,False,True,reversal_cross_back,1,1.5,13,False,20,fractal,0.1,False,14,overbought_oversold,75,25,0.2,True,1.5,reversal_to_open,2.5,570,660,5,-1,1384,27.82,0.463,-794.54,-0.5741,794.0,0.1171,0.466,0.309,5,0,0.0,-1.001,0.0,"[0.363, 0.612, 0.526, 0.519, 0.309]"
6J,5min,20,True,True,True,reversal_cross_back,3,0.75,20,True,13,raw_wick,0.5,True,14,cross_50,80,35,0.2,False,1.0,reversal_to_open,3.0,570,960,5,4,761,31.54,0.32,-233.9,-0.3074,234.76,0.1524,0.331,0.219,5,0,0.0,-0.996,0.0,"[0.219, 0.344, 0.403, 0.444, 0.245]"
6J,3min,30,True,False,True,close_beyond,2,0.75,20,False,3,fractal,0.2,False,21,cross_50,65,35,1.0,False,0.5,opposite_level,1.0,570,660,999,3,886,34.88,0.767,-150.24,-0.1696,149.01,0.3736,0.768,0.68,5,0,0.0,-1.008,0.0,"[0.83, 0.751, 0.821, 0.758, 0.68]"
6J,3min,14,False,True,True,immediate_break,1,0.75,13,False,3,fractal,0.3,False,14,cross_50,80,25,0.2,False,2.0,fixed_rr,2.5,570,960,1,0,665,29.77,0.49,-385.46,-0.5796,388.76,0.018,0.496,0.391,5,0,0.0,-0.992,0.0,"[0.391, 0.489, 0.577, 0.561, 0.462]"
6J,3min,14,False,False,False,reversal_cross_back,2,2.0,2,False,30,raw_wick,0.5,False,14,cross_50,80,30,0.2,False,2.0,opposite_level,1.25,570,840,999,3,380,23.16,0.458,-278.52,-0.733,277.05,0.0711,0.463,0.303,5,0,0.0,-1.005,0.0,"[0.324, 0.43, 0.364, 0.894, 0.303]"
6J,5min,14,False,True,True,reversal_cross_back,1,0.75,13,True,30,fractal,0.3,False,7,cross_50,70,30,0.5,True,1.5,opposite_level,1.25,570,780,3,3,1556,45.12,0.77,-185.5,-0.1192,212.32,0.3515,0.771,0.598,5,0,0.0,-0.874,0.0,"[0.999, 0.956, 0.598, 0.687, 0.615]"
6J,5min,20,True,False,False,immediate_break,3,2.0,2,True,30,raw_wick,0.0,False,14,cross_50,70,35,1.0,False,0.5,reversal_to_open,3.0,300,840,5,3,1153,52.73,3.259,1385.38,1.2015,11.0,0.0581,3.299,2.537,5,5,1.0,125.944,17.8884,"[4.622, 3.169, 3.069, 2.537, 3.096]"
6J,5min,30,False,False,False,close_beyond,3,0.5,5,True,13,raw_wick,0.2,False,14,cross_50,65,35,0.3,True,0.5,reversal_to_open,1.25,420,660,5,2,380,38.68,2.99,817.06,2.1501,20.56,0.0342,3.026,2.273,5,5,1.0,39.74,13.508,"[2.582, 2.786, 2.273, 5.039, 2.448]"
6J,5min,14,False,True,False,close_beyond,1,1.0,2,False,8,raw_wick,0.3,False,7,cross_50,75,35,0.2,True,1.5,fixed_rr,3.0,300,660,5,4,1652,46.49,1.248,356.24,0.2156,51.96,0.0581,1.257,1.114,5,5,1.0,6.856,8.2551,"[1.114, 1.281, 1.374, 1.167, 1.35]"
6J,3min,14,True,True,True,reversal_cross_back,1,0.75,3,False,3,fractal,0.1,False,7,cross_50,65,35,0.3,False,0.5,reversal_to_open,3.0,570,630,5,1,1949,27.81,0.437,-1033.62,-0.5303,1037.33,0.1098,0.466,0.249,5,0,0.0,-0.996,0.0,"[0.435, 0.479, 0.788, 0.379, 0.249]"
6J,3min,30,False,True,True,close_beyond,2,1.0,1,False,20,fractal,0.2,True,7,overbought_oversold,65,30,0.75,False,2.0,opposite_level,1.5,420,690,1,3,598,32.27,1.357,207.55,0.3471,58.54,0.1572,1.395,0.749,5,4,0.8,3.545,3.832,"[0.749, 1.69, 1.415, 1.913, 1.206]"
6J,3min,30,True,True,True,break_of_structure,5,0.75,8,False,5,raw_wick,0.1,False,7,cross_50,65,30,0.1,True,1.0,opposite_level,4.0,570,780,5,3,1411,45.15,0.7,-234.62,-0.1663,266.49,0.2941,0.705,0.499,5,0,0.0,-0.88,0.0,"[0.997, 0.782, 0.499, 0.64, 0.605]"
6J,5min,30,True,False,False,close_beyond,2,0.75,1,False,8,raw_wick,0.2,False,14,overbought_oversold,65,25,0.5,True,1.5,reversal_to_open,2.5,300,690,999,3,835,43.47,2.839,1217.27,1.4578,31.88,0.0419,2.897,1.328,5,5,1.0,38.183,8.9356,"[3.42, 3.24, 3.627, 1.328, 2.872]"
6J,5min,14,True,True,True,immediate_break,5,1.0,13,True,3,fractal,0.0,False,21,overbought_oversold,80,25,0.5,True,1.5,fixed_rr,3.0,420,780,3,0,2165,46.74,1.556,848.5,0.3919,49.61,0.103,1.566,1.312,5,5,1.0,17.103,10.077,"[1.312, 1.848, 1.452, 1.721, 1.499]"
6J,5min,30,True,True,False,break_of_structure,2,0.5,1,True,13,fractal,0.3,False,7,cross_50,70,35,0.3,True,1.5,reversal_to_open,2.0,300,780,3,4,752,54.12,2.609,449.34,0.5975,22.72,0.0013,2.691,2.068,5,5,1.0,19.777,13.6986,"[2.068, 3.71, 2.136, 2.425, 3.118]"
6J,5min,30,False,False,True,close_beyond,5,1.0,2,False,8,raw_wick,0.3,False,7,overbought_oversold,80,35,0.3,False,1.0,reversal_to_open,2.0,300,630,5,2,994,36.42,1.885,934.35,0.94,46.16,0.0433,1.886,1.183,5,5,1.0,20.242,8.1659,"[2.367, 2.357, 2.141, 1.383, 1.183]"
