pool_row,asset,tf,tp_mode,search_score,search_pf,n_trades,split,is_pass_500,is_days_500,is_pass_750,is_days_750,is_pass_1000,is_days_1000,is_pass_1250,is_days_1250,is_pass_1500,is_days_1500,best_risk,is_pass,is_days_med,is_cohorts,oos_pass,oos_fail,oos_days_med,oos_days_p90,oos_cohorts,full_pass,full_days_med,target_raised%,capped%,avg_contracts
7407,MGC,5min,reversal_to_open,23.5013,3.616,3605,2024-04-30,84.6,22,73.4,19,71.3,19,69.7,19,69.1,18,500,84.6,22,188,77.6,18.4,22,53,125,81.8,22,85.0,3.2,16.7
14419,MGC,3min,opposite_level,23.4747,4.321,2443,2024-04-30,81.4,22,75.5,18,72.3,17,70.7,17,71.3,17,500,81.4,22,188,77.6,19.2,16,46,125,79.9,17,86.9,31.2,31.8
18403,MGC,3min,reversal_to_open,23.4441,4.049,1545,2024-04-30,88.8,25,87.2,24,87.2,24,87.2,24,87.8,24,500,88.8,25,188,82.4,13.6,19,39,125,86.3,23,92.0,39.7,35.2
20861,MGC,3min,opposite_level,23.4138,3.216,5076,2024-04-30,71.8,18,59.0,17,55.9,15,54.3,15,55.9,15,500,71.8,18,188,66.4,32.0,22,60,125,69.6,19,76.4,3.7,17.8
5233,MGC,5min,opposite_level,23.4039,4.023,2260,2024-04-30,78.7,24,70.7,22,69.7,19,68.1,19,68.1,17,500,78.7,24,188,80.0,18.4,17,38,125,79.2,22,82.1,14.0,26.3
8485,MGC,3min,reversal_to_open,23.3701,4.119,2453,2024-04-30,75.5,25,72.3,24,69.1,23,64.4,19,63.8,23,500,75.5,25,188,82.4,15.2,19,38,125,78.3,23,83.4,11.5,24.6
14089,MGC,5min,reversal_to_open,23.3499,3.981,3892,2024-04-30,78.2,22,68.1,17,67.0,17,65.4,16,64.9,16,500,78.2,22,188,88.8,9.6,22,50,125,82.4,22,81.2,1.8,15.4
16435,MGC,5min,reversal_to_open,23.3492,3.667,3609,2024-04-30,83.0,19,71.3,19,67.0,18,63.8,18,62.2,17,500,83.0,19,188,79.2,15.2,15,31,125,81.5,18,81.2,1.0,15.2
12159,MGC,5min,reversal_to_open,23.3024,3.714,2398,2024-04-30,91.0,26,79.3,25,71.8,24,61.2,23,61.2,23,500,91.0,26,188,83.2,15.2,32,94,125,87.9,30,80.2,0.0,9.1
16077,MGC,5min,reversal_to_open,23.2898,4.078,1785,2024-04-30,91.0,44,81.9,37,79.3,37,71.3,32,70.7,32,500,91.0,44,188,96.0,0.0,36,67,125,93.0,38,88.2,1.3,9.1
15941,MGC,3min,reversal_to_open,23.2867,3.177,4482,2024-04-30,76.6,19,63.8,18,59.6,17,57.4,16,58.0,16,500,76.6,19,188,78.4,18.4,17,40,125,77.3,19,82.4,1.7,17.2
22925,MGC,5min,opposite_level,23.2615,3.807,3788,2024-04-30,72.3,17,59.0,16,56.4,16,52.1,15,50.5,15,500,72.3,17,188,80.8,18.4,16,36,125,75.7,16,81.2,1.5,18.4
